[d_loss, g_loss]
1.4257798,-1.4257798
1.3747982,-1.3747982
1.3771819,-1.3771819
1.487464,-1.487464
1.5286636,-1.5286636
1.548045,-1.548045
1.504722,-1.504722
1.4773511,-1.4773511
1.4670641,-1.4670641
1.448894,-1.448894
1.4109823,-1.4109823
1.4476955,-1.4476955
1.4638914,-1.4638914
1.4530268,-1.4530268
1.4648775,-1.4648775
1.4437226,-1.4437226
1.4064233,-1.4064233
1.4262062,-1.4262062
1.4529037,-1.4529037
1.4472733,-1.4472733
1.4357983,-1.4357983
1.4317237,-1.4317237
1.4478395,-1.4478395
1.4231802,-1.4231802
1.4391253,-1.4391253
1.4250691,-1.4250691
1.4441452,-1.4441452
1.4484327,-1.4484327
1.443792,-1.443792
1.4831637,-1.4831637
1.4772108,-1.4772108
1.504629,-1.504629
1.5003998,-1.5003998
1.4796605,-1.4796605
1.4566844,-1.4566844
1.4624462,-1.4624462
1.4410428,-1.4410428
1.4747367,-1.4747367
1.4254229,-1.4254229
1.4358754,-1.4358754
1.4525199,-1.4525199
1.4514923,-1.4514923
1.4663138,-1.4663138
1.4270301,-1.4270301
1.4202831,-1.4202831
1.4140259,-1.4140259
1.447645,-1.447645
1.4045987,-1.4045987
1.4210075,-1.4210075
1.46048,-1.46048
1.5054257,-1.5054257
1.502675,-1.502675
1.5002084,-1.5002084
1.4975984,-1.4975984
1.4831613,-1.4831613
1.4387567,-1.4387567
1.5074589,-1.5074589
1.5096536,-1.5096536
1.5173726,-1.5173726
1.4652953,-1.4652953
1.4502715,-1.4502715
1.4920143,-1.4920143
1.4593427,-1.4593427
1.4824982,-1.4824982
1.456287,-1.456287
1.4688343,-1.4688343
1.464483,-1.464483
1.4501872,-1.4501872
1.432064,-1.432064
1.4579785,-1.4579785
1.487759,-1.487759
1.4769001,-1.4769001
1.4621128,-1.4621128
1.434435,-1.434435
1.4513686,-1.4513686
1.4291949,-1.4291949
1.4115524,-1.4115524
1.4209911,-1.4209911
1.4351923,-1.4351923
1.4541651,-1.4541651
1.4704332,-1.4704332
1.470876,-1.470876
1.4695561,-1.4695561
1.473997,-1.473997
1.437249,-1.437249
1.4041848,-1.4041848
1.4532099,-1.4532099
1.4019551,-1.4019551
1.419104,-1.419104
1.3824145,-1.3824145
1.3900721,-1.3900721
1.4191197,-1.4191197
1.4312109,-1.4312109
1.4527874,-1.4527874
1.4207094,-1.4207094
1.4229255,-1.4229255
1.3857057,-1.3857057
1.4042015,-1.4042015
1.4011384,-1.4011384
1.4073114,-1.4073114
1.4196961,-1.4196961
1.418255,-1.418255
1.4035997,-1.4035997
1.4033035,-1.4033035
1.4023477,-1.4023477
1.3736832,-1.3736832
1.4002622,-1.4002622
1.4186375,-1.4186375
1.4313742,-1.4313742
1.467557,-1.467557
1.4305936,-1.4305936
1.4562876,-1.4562876
1.4687433,-1.4687433
1.4567016,-1.4567016
1.4384711,-1.4384711
1.451007,-1.451007
1.4622984,-1.4622984
1.444367,-1.444367
1.4492531,-1.4492531
1.4531236,-1.4531236
1.4416265,-1.4416265
1.4320812,-1.4320812
1.3928785,-1.3928785
1.3941946,-1.3941946
1.4130638,-1.4130638
1.4214633,-1.4214633
1.4266702,-1.4266702
1.4313606,-1.4313606
1.4175195,-1.4175195
1.41467,-1.41467
1.4140903,-1.4140903
1.4096655,-1.4096655
1.4090369,-1.4090369
1.3998809,-1.3998809
1.3976915,-1.3976915
1.4188317,-1.4188317
1.423717,-1.423717
1.4011359,-1.4011359
1.4207596,-1.4207596
1.3950305,-1.3950305
1.4270782,-1.4270782
1.3963268,-1.3963268
1.4103839,-1.4103839
1.4536616,-1.4536616
1.4595207,-1.4595207
1.4445524,-1.4445524
1.4492748,-1.4492748
1.4412714,-1.4412714
1.4172835,-1.4172835
1.4325639,-1.4325639
1.4039798,-1.4039798
1.3948742,-1.3948742
1.391918,-1.391918
1.4139268,-1.4139268
1.3968579,-1.3968579
1.390696,-1.390696
1.4297206,-1.4297206
1.4187057,-1.4187057
1.4326524,-1.4326524
1.4205868,-1.4205868
1.4310905,-1.4310905
1.4468181,-1.4468181
1.4237099,-1.4237099
1.4092646,-1.4092646
1.3920475,-1.3920475
1.4165866,-1.4165866
1.3869106,-1.3869106
1.3594639,-1.3594639
1.3869101,-1.3869101
1.4210454,-1.4210454
1.416912,-1.416912
1.4599451,-1.4599451
1.4460969,-1.4460969
1.4485908,-1.4485908
1.4683998,-1.4683998
1.4568394,-1.4568394
1.461365,-1.461365
1.4395359,-1.4395359
1.4294796,-1.4294796
1.4412067,-1.4412067
1.3888988,-1.3888988
1.4095054,-1.4095054
1.3678983,-1.3678983
1.3599389,-1.3599389
1.3687162,-1.3687162
