[indiv, fitness, expression]
0,0.5306549072265625,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(div(x, add(scalar(0.3588511672240611), x)), y))), mult(mult(sign(div(add(div(scalar(-0.9999519289297583), div(div(mult(div(x, add(div(y, add(scalar(0.3588511672240611), x)), add(x, x))), scalar(-0.7087820090133403)), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), add(scalar(0.3588511672240611), x))), x), add(scalar(-0.13509724565317738), x))), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(div(scalar(-0.13509724565317738), add(div(x, add(add(scalar(0.3588511672240611), x), x)), y)), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(abs(scalar(0.3588511672240611)), add(scalar(0.3588511672240611), x))), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), add(scalar(0.3588511672240611), x))), y))))))))"
1,0.5306549072265625,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(div(x, add(scalar(0.3588511672240611), x)), y))), mult(mult(sign(div(add(div(scalar(-0.9999519289297583), div(div(mult(div(add(div(x, add(scalar(0.3588511672240611), x)), y), add(div(y, add(scalar(0.3588511672240611), x)), add(x, x))), scalar(-0.7087820090133403)), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), add(scalar(0.3588511672240611), x))), x), add(scalar(-0.13509724565317738), x))), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(div(scalar(-0.13509724565317738), add(div(x, add(add(scalar(0.3588511672240611), x), x)), y)), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(abs(scalar(0.3588511672240611)), add(scalar(0.3588511672240611), x))), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), add(scalar(0.3588511672240611), x))), y))))))))"
2,0.5259870290756226,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(div(x, add(scalar(0.3588511672240611), x)), y))), mult(mult(sign(div(add(div(scalar(-0.9999519289297583), div(div(add(scalar(0.3588511672240611), x), add(div(x, add(div(y, add(scalar(0.3588511672240611), x)), x)), y)), add(scalar(0.3588511672240611), x))), x), add(scalar(-0.13509724565317738), x))), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(div(scalar(-0.13509724565317738), add(div(x, add(add(scalar(0.3588511672240611), x), x)), y)), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), add(scalar(0.3588511672240611), x))), y))))))))"
3,0.5259870290756226,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(div(x, add(scalar(0.3588511672240611), x)), y))), mult(mult(sign(div(add(div(scalar(-0.9999519289297583), div(div(add(scalar(0.3588511672240611), x), add(div(x, add(div(y, add(scalar(0.3588511672240611), x)), x)), y)), add(scalar(0.3588511672240611), x))), x), add(scalar(-0.13509724565317738), x))), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(div(scalar(-0.13509724565317738), add(div(x, add(add(scalar(0.3588511672240611), x), x)), y)), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), add(scalar(0.3588511672240611), x))), y))))))))"
4,0.5259870290756226,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(div(x, add(scalar(0.3588511672240611), x)), y))), mult(mult(sign(div(add(div(scalar(-0.9999519289297583), div(div(add(scalar(0.3588511672240611), x), add(div(x, add(div(y, add(scalar(0.3588511672240611), x)), x)), y)), add(scalar(0.3588511672240611), x))), x), add(scalar(-0.13509724565317738), x))), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(div(scalar(-0.13509724565317738), add(div(x, add(add(scalar(0.3588511672240611), x), x)), y)), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), add(scalar(0.3588511672240611), x))), y))))))))"
5,0.5259870290756226,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(div(x, add(scalar(0.3588511672240611), x)), y))), mult(mult(sign(div(add(div(scalar(-0.9999519289297583), div(div(add(scalar(0.3588511672240611), x), add(div(x, add(div(y, add(scalar(0.3588511672240611), x)), x)), y)), add(scalar(0.3588511672240611), x))), x), add(scalar(-0.13509724565317738), x))), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(div(scalar(-0.13509724565317738), add(div(x, add(add(scalar(0.3588511672240611), x), x)), y)), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), add(scalar(0.3588511672240611), x))), y))))))))"
6,0.5156927704811096,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(div(x, add(scalar(0.3588511672240611), x)), y))), mult(mult(sign(div(add(div(scalar(-0.9999519289297583), div(div(add(scalar(0.3588511672240611), x), add(div(x, add(div(y, add(scalar(0.3588511672240611), x)), x)), y)), add(scalar(0.3588511672240611), x))), x), add(scalar(-0.13509724565317738), x))), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(div(scalar(-0.13509724565317738), add(div(x, abs(div(scalar(-0.13509724565317738), add(div(x, add(abs(scalar(0.3588511672240611)), x)), div(x, add(scalar(0.3588511672240611), x)))))), y)), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), add(scalar(0.3588511672240611), x))), y))))))))"
7,0.5156927704811096,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(div(x, add(scalar(0.3588511672240611), x)), y))), mult(mult(sign(div(add(div(scalar(-0.9999519289297583), div(div(add(scalar(0.3588511672240611), x), add(div(x, add(div(y, add(scalar(0.3588511672240611), x)), x)), y)), add(scalar(0.3588511672240611), x))), x), add(scalar(-0.13509724565317738), x))), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(div(scalar(-0.13509724565317738), add(div(x, abs(div(scalar(-0.13509724565317738), add(div(x, add(abs(scalar(0.3588511672240611)), x)), div(x, add(scalar(0.3588511672240611), x)))))), y)), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), add(scalar(0.3588511672240611), x))), y))))))))"
8,0.5122454166412354,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(scalar(0.3588511672240611), x))), mult(mult(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), x)), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(div(scalar(-0.13509724565317738), add(div(x, add(add(add(scalar(0.3588511672240611), x), x), x)), y)), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), add(scalar(0.3588511672240611), x))), y))))))))"
9,0.5100348591804504,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(div(x, add(scalar(0.3588511672240611), x)), y))), mult(mult(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), add(scalar(0.3588511672240611), x))), y), x)), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(div(scalar(-0.13509724565317738), add(div(x, add(add(scalar(0.3588511672240611), x), x)), y)), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), div(add(scalar(0.3588511672240611), x), cos(add(scalar(0.3588511672240611), x)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(scalar(0.3588511672240611), y), add(scalar(0.3588511672240611), x))), y))))))))"
10,0.5054080486297607,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(div(x, add(scalar(0.3588511672240611), x)), y))), mult(mult(sign(div(add(div(scalar(-0.9999519289297583), div(div(add(scalar(0.3588511672240611), x), add(div(x, add(div(y, add(scalar(0.3588511672240611), x)), x)), y)), add(scalar(0.3588511672240611), x))), x), add(scalar(-0.13509724565317738), x))), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(div(scalar(-0.13509724565317738), add(div(x, add(add(scalar(0.3588511672240611), x), x)), y)), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), add(scalar(0.3588511672240611), x)), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), add(scalar(0.3588511672240611), x))), y))))))))"
11,0.5015778541564941,"mult(abs(div(sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))))), add(div(x, add(scalar(0.3588511672240611), x)), y))), mult(mult(sign(div(add(div(scalar(-0.9999519289297583), div(div(scalar(-0.13509724565317738), add(div(x, add(div(x, add(scalar(0.3588511672240611), x)), x)), y)), add(scalar(0.3588511672240611), x))), x), add(scalar(0.3588511672240611), x))), add(div(scalar(-0.9999519289297583), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y)))), add(cos(abs(div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(x, add(scalar(0.3588511672240611), x)), y))))), tan(add(scalar(0.3588511672240611), x))))), sub(abs(div(scalar(-0.13509724565317738), add(div(x, add(abs(scalar(0.3588511672240611)), x)), div(x, add(scalar(0.3588511672240611), x))))), tan(pow(pow(scalar(-0.1185713233609631), div(scalar(-0.9999519289297583), cos(scalar(0.801224412905363)))), div(scalar(0.2296307104964741), div(scalar(-0.13509724565317738), add(div(scalar(0.5789297090716512), add(add(div(x, add(scalar(0.3588511672240611), x)), y), x)), y))))))))"
