[d_loss, g_loss]
1.3918297,0.7031286
1.3701798,0.672148
1.3412099,0.65001756
1.3226316,0.62817645
1.303878,0.6049951
1.2816427,0.59009165
1.2582597,0.58094835
1.238629,0.5696703
1.223244,0.5569497
1.1945362,0.5551157
1.1806948,0.5498766
1.1642869,0.5449731
1.1612226,0.53319144
1.1513441,0.52683634
1.1403382,0.52390206
1.1397372,0.5146193
1.1284223,0.51325077
1.1314125,0.50396204
1.1318561,0.49875292
1.1330235,0.49440843
1.130755,0.48815817
1.1408182,0.484754
1.1523561,0.47338182
1.1559092,0.47132504
1.1506815,0.47165346
1.1558421,0.47006333
1.159104,0.4689636
1.1533179,0.47149378
1.1613288,0.46922192
1.1630061,0.4705394
1.1650605,0.47311065
1.1717017,0.47189894
1.1776094,0.47177547
1.1724156,0.47687188
1.1789775,0.48035574
1.1855885,0.48262152
1.1815437,0.4909734
1.1729718,0.49984264
1.1740971,0.5046207
1.1840944,0.5137173
1.180779,0.5192918
1.1823119,0.5243309
1.1769311,0.53504324
1.1785673,0.5400366
1.205297,0.5336606
1.2277441,0.5305476
1.2634647,0.51330936
1.2838279,0.50541526
1.3112804,0.49261695
1.3360906,0.48332372
1.3507414,0.47970825
1.3587749,0.48363888
1.3537393,0.49125192
1.334221,0.50827783
1.316439,0.5280391
1.2974246,0.5392975
1.2752635,0.55847466
1.2573783,0.5753211
1.236489,0.5872691
1.2024775,0.6025481
1.1802778,0.6237371
1.1598917,0.63849044
1.1360879,0.6536589
1.117459,0.66598994
1.0946484,0.6744219
1.0871587,0.672642
1.0808306,0.6748439
1.0842409,0.6587979
1.090526,0.6438602
1.1074576,0.6282532
1.1206986,0.6055418
1.1448988,0.58423495
1.166428,0.5679077
1.1725221,0.5552009
1.1627667,0.5626126
1.164078,0.5632026
1.1459984,0.57314694
1.1317956,0.58924115
1.1045269,0.6161923
1.0676334,0.64966357
1.0295391,0.6817534
1.0074108,0.71535105
0.9687003,0.75859994
0.9276227,0.80074817
0.89959264,0.84466493
0.8696048,0.88039905
0.8389107,0.92354333
0.82017386,0.96548957
0.79737407,0.98942876
0.78184086,1.0083488
0.7702657,1.0076184
0.7745272,0.99519414
0.78036094,0.99196666
0.7914209,0.9601875
0.7893112,0.9398741
0.8111774,0.8986332
0.8254338,0.8650299
0.8594508,0.82967937
0.86837983,0.8110948
0.88974476,0.7932436
0.90638024,0.7852263
0.8883002,0.80145997
0.8802117,0.8345221
0.8677733,0.8722781
0.8418144,0.92502826
0.8199149,0.9699981
0.8106625,1.0174605
0.8184077,1.0536606
0.7924621,1.072283
0.79534554,1.0805163
