[d_loss, g_loss]
1.3479365,0.6845069
1.3202845,0.6672375
1.2828488,0.6561358
1.2567372,0.6439926
1.2351305,0.6306815
1.2076766,0.623011
1.1800389,0.61696136
1.1542189,0.61061156
1.1329792,0.605864
1.118687,0.5981832
1.0946566,0.5930884
1.0785959,0.588412
1.0712129,0.57746226
1.0607013,0.5713093
1.0540882,0.56461823
1.0456613,0.5556471
1.0503552,0.54536337
1.0465534,0.53943944
1.0516567,0.52983713
1.0468009,0.52718943
1.0483046,0.52163327
1.0418631,0.52170944
1.0328792,0.5226247
1.0346497,0.52157426
1.0323354,0.52256334
1.0261759,0.5246788
1.0202876,0.5287966
1.0196561,0.52929556
1.0157602,0.53018403
1.0135354,0.534916
1.0177919,0.5317927
1.0248883,0.5307875
1.0346959,0.526062
1.0471805,0.52235556
1.0630202,0.51898545
1.0796093,0.5092925
1.1115037,0.4954584
1.1385499,0.48313546
1.1712826,0.47148234
1.1940402,0.460737
1.2243156,0.45626575
1.2388177,0.45444852
1.2417823,0.4568294
1.2579057,0.46152452
1.2650228,0.46899092
1.2592981,0.48395786
1.2682391,0.4950143
1.2473041,0.5143587
1.2583812,0.5307522
1.2499875,0.54583865
1.2334592,0.56555754
1.2381105,0.5790696
1.2175121,0.5951822
1.2028617,0.60802764
1.2042711,0.617422
1.1903307,0.6221054
1.2081697,0.6230938
1.184315,0.6256892
1.1823045,0.63043046
1.164102,0.6372664
1.1295735,0.646832
1.129013,0.64481604
1.1168394,0.65643096
1.0902876,0.67728734
1.0638101,0.68946433
1.027048,0.6979501
1.005435,0.71683514
1.0014367,0.7224286
0.9703111,0.73606324
0.95909584,0.7439025
0.9606222,0.7400552
0.9766028,0.74012446
0.95811915,0.7285787
0.9581671,0.72611374
0.96731734,0.7152888
0.9789114,0.69961715
0.99199986,0.6815709
1.003346,0.6690549
1.038536,0.64519787
1.0539579,0.6255699
1.0772003,0.6203127
1.0722805,0.62562495
1.0588747,0.6451402
1.0368445,0.6735238
1.0096788,0.7015029
0.9679149,0.73839295
0.9507098,0.7671816
0.93364125,0.7952904
0.9071127,0.82218885
0.91285044,0.8191897
0.89140177,0.82661617
0.9064119,0.8208426
0.88736117,0.8184333
0.90580076,0.8036678
0.907501,0.79335463
0.9197495,0.77529645
0.90223116,0.7720855
0.90303195,0.7820615
0.88188684,0.80211926
0.8422172,0.840724
0.82660556,0.8663635
0.81035084,0.903172
0.7757558,0.92494655
0.7566334,0.96337247
0.7343364,0.986568
0.7189465,1.0196042
0.6945323,1.0443686
0.68691427,1.0631447
0.6816939,1.0724864
0.6623874,1.0855731
0.6534594,1.098169
0.63185674,1.1134478
0.63436997,1.1209929
0.6157411,1.1473868
0.5916413,1.1583507
0.57059133,1.1989429
0.5618943,1.197863
0.5479804,1.2160199
0.54657483,1.2155154
0.5499621,1.2320758
