[d_loss, g_loss]
1.2174184,-1.2174184
1.2591661,-1.2591661
1.1975302,-1.1975302
1.1359676,-1.1359676
1.1851115,-1.1851115
1.1471958,-1.1471958
1.1540637,-1.1540637
1.2516999,-1.2516999
1.4297972,-1.4297972
1.5106887,-1.5106887
1.5191902,-1.5191902
1.5397907,-1.5397907
1.542233,-1.542233
1.4818383,-1.4818383
1.6211311,-1.6211311
1.7221614,-1.7221614
1.6715676,-1.6715676
1.6871006,-1.6871006
1.6494291,-1.6494291
1.522089,-1.522089
1.5423163,-1.5423163
1.4866621,-1.4866621
1.3633258,-1.3633258
1.5400252,-1.5400252
1.5279518,-1.5279518
1.4381249,-1.4381249
1.6104298,-1.6104298
1.4600804,-1.4600804
1.5674832,-1.5674832
1.4568682,-1.4568682
1.4498299,-1.4498299
1.5129411,-1.5129411
1.4594117,-1.4594117
1.6052127,-1.6052127
1.4603145,-1.4603145
1.5016148,-1.5016148
1.364048,-1.364048
1.4477239,-1.4477239
1.4683359,-1.4683359
1.3884939,-1.3884939
1.3444088,-1.3444088
1.3967953,-1.3967953
1.326119,-1.326119
1.4128051,-1.4128051
1.3969694,-1.3969694
1.4401721,-1.4401721
1.5239582,-1.5239582
1.5557265,-1.5557265
1.552928,-1.552928
1.5155089,-1.5155089
1.4962684,-1.4962684
1.5055449,-1.5055449
1.5683705,-1.5683705
1.4455483,-1.4455483
1.4792016,-1.4792016
1.5070899,-1.5070899
1.5165131,-1.5165131
1.3812712,-1.3812712
1.491903,-1.491903
1.4368501,-1.4368501
1.4323854,-1.4323854
1.4417005,-1.4417005
1.434397,-1.434397
1.2998571,-1.2998571
1.3443596,-1.3443596
1.3815337,-1.3815337
1.3420277,-1.3420277
1.3608902,-1.3608902
1.2969023,-1.2969023
1.2879982,-1.2879982
1.2563555,-1.2563555
1.2749264,-1.2749264
1.2960408,-1.2960408
1.2988671,-1.2988671
1.2218564,-1.2218564
1.2521293,-1.2521293
1.20749,-1.20749
1.3694723,-1.3694723
1.4381673,-1.4381673
1.4293845,-1.4293845
1.2538562,-1.2538562
1.3481884,-1.3481884
1.3244964,-1.3244964
1.2555315,-1.2555315
1.3275285,-1.3275285
1.2455051,-1.2455051
1.3123443,-1.3123443
1.232646,-1.232646
1.2263975,-1.2263975
1.2475741,-1.2475741
1.292147,-1.292147
1.4940376,-1.4940376
1.4859408,-1.4859408
1.4811196,-1.4811196
1.5030696,-1.5030696
1.4889371,-1.4889371
1.5223503,-1.5223503
1.4725754,-1.4725754
1.4855046,-1.4855046
1.3646455,-1.3646455
1.3826411,-1.3826411
1.312793,-1.312793
1.4309659,-1.4309659
1.3707834,-1.3707834
1.4504488,-1.4504488
1.499784,-1.499784
1.5052472,-1.5052472
1.5228682,-1.5228682
1.4493818,-1.4493818
1.4334332,-1.4334332
1.4158003,-1.4158003
1.3921832,-1.3921832
1.3472185,-1.3472185
1.2775306,-1.2775306
1.3015301,-1.3015301
1.3182249,-1.3182249
1.4753692,-1.4753692
1.5305697,-1.5305697
1.48523,-1.48523
1.4288706,-1.4288706
1.4291016,-1.4291016
1.4734154,-1.4734154
1.4767193,-1.4767193
1.4829569,-1.4829569
1.5588725,-1.5588725
1.4454331,-1.4454331
1.5177695,-1.5177695
1.5427718,-1.5427718
1.4933338,-1.4933338
1.348078,-1.348078
1.3994037,-1.3994037
1.4262125,-1.4262125
1.3696935,-1.3696935
1.3715589,-1.3715589
1.3889593,-1.3889593
1.3222322,-1.3222322
1.3170259,-1.3170259
1.2749281,-1.2749281
1.2185886,-1.2185886
1.3147881,-1.3147881
1.3573887,-1.3573887
1.4805374,-1.4805374
1.445832,-1.445832
1.4454415,-1.4454415
1.4141434,-1.4141434
1.4090902,-1.4090902
1.4444678,-1.4444678
1.3848611,-1.3848611
1.4430203,-1.4430203
1.4424813,-1.4424813
1.4382138,-1.4382138
1.3320246,-1.3320246
1.4043558,-1.4043558
1.3614824,-1.3614824
1.3886864,-1.3886864
1.3752577,-1.3752577
1.3505204,-1.3505204
1.3898995,-1.3898995
1.4164727,-1.4164727
1.3006544,-1.3006544
1.4247954,-1.4247954
1.3412231,-1.3412231
1.2307658,-1.2307658
1.3223481,-1.3223481
1.303607,-1.303607
1.2790599,-1.2790599
1.2678617,-1.2678617
1.258374,-1.258374
