[indiv, fitness, expression]
0,1.1029186248779297,"mult(add(mult(cos(scalar(-0.6046307069018759)), add(add(cos(sign(scalar(-0.15556060280712147))), scalar(0.060861398704622705)), div(scalar(-0.049230102928701225), pow(div(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), pow(sin(cos(cos(y))), mult(tan(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), mult(cos(scalar(0.43795238940756875)), cos(cos(y)))))), cos(pow(sub(mult(sign(tan(sign(tan(y)))), scalar(0.18113925916141094)), scalar(0.7235866112800668)), sub(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), mult(sign(sub(sub(scalar(0.529931053466461), tan(y)), scalar(-0.049230102928701225))), sign(sign(mult(cos(y), scalar(-0.6046307069018759)))))))))))), cos(scalar(-0.6046307069018759))), abs(pow(add(pow(tan(cos(mult(sign(scalar(-0.15556060280712147)), scalar(-0.6046307069018759)))), div(sub(cos(pow(y, mult(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), tan(y)))), sub(mult(sub(abs(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))), cos(add(add(cos(scalar(-0.6046307069018759)), scalar(-0.049230102928701225)), sign(y)))), cos(tan(y))), sub(cos(abs(cos(y))), sign(add(mult(x, sub(x, mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), y))))), abs(sub(tan(sign(tan(cos(y)))), sign(add(mult(mult(cos(y), scalar(-0.6046307069018759)), scalar(-0.6046307069018759)), y)))))), mult(cos(sub(x, scalar(-0.049230102928701225))), cos(sub(x, sign(sub(cos(cos(scalar(-0.6046307069018759))), x)))))), div(div(sub(cos(cos(sin(cos(cos(y))))), cos(y)), sign(add(pow(sin(cos(cos(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))))), abs(cos(y))), sub(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), scalar(-0.049230102928701225))))), div(sub(add(pow(abs(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), scalar(0.7235866112800668)), x), sub(abs(add(cos(scalar(-0.6046307069018759)), div(sub(sub(x, scalar(-0.049230102928701225)), scalar(-0.049230102928701225)), cos(scalar(-0.6046307069018759))))), sin(cos(x)))), sub(mult(cos(add(mult(x, sub(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)), y)), y)), mult(sign(sub(scalar(-0.9096390725654568), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), pow(sign(mult(cos(y), scalar(-0.6046307069018759))), mult(sub(x, scalar(-0.049230102928701225)), sub(scalar(0.43795238940756875), sub(cos(cos(scalar(-0.6046307069018759))), y)))))), scalar(0.8741014196632744)))))))"
1,1.1029186248779297,"mult(add(mult(cos(scalar(-0.6046307069018759)), add(add(cos(sign(scalar(-0.15556060280712147))), scalar(0.060861398704622705)), div(scalar(-0.049230102928701225), pow(div(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), pow(sin(cos(cos(y))), mult(tan(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), mult(cos(scalar(0.43795238940756875)), cos(cos(y)))))), cos(pow(sub(mult(sign(tan(sign(tan(y)))), scalar(0.18113925916141094)), scalar(0.7235866112800668)), sub(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), mult(sign(sub(sub(scalar(0.529931053466461), tan(y)), scalar(-0.049230102928701225))), sign(sign(mult(cos(y), scalar(-0.6046307069018759)))))))))))), cos(scalar(-0.6046307069018759))), abs(pow(add(pow(tan(cos(mult(sign(scalar(-0.15556060280712147)), scalar(-0.6046307069018759)))), div(sub(cos(pow(y, mult(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), tan(y)))), sub(mult(sub(abs(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))), cos(add(add(cos(scalar(-0.6046307069018759)), scalar(-0.049230102928701225)), sign(y)))), cos(tan(y))), sub(cos(abs(cos(y))), sign(add(mult(x, sub(x, mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), y))))), abs(sub(tan(sign(tan(cos(y)))), sign(add(mult(mult(cos(y), scalar(-0.6046307069018759)), scalar(-0.6046307069018759)), y)))))), mult(cos(sub(x, scalar(-0.049230102928701225))), cos(sub(x, sign(sub(cos(cos(scalar(-0.6046307069018759))), x)))))), div(div(sub(cos(cos(sin(cos(cos(y))))), cos(y)), sign(add(pow(sin(cos(cos(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))))), abs(cos(y))), cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))))), div(sub(add(pow(abs(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), scalar(0.7235866112800668)), x), sub(abs(add(cos(scalar(-0.6046307069018759)), div(sub(sub(x, scalar(-0.049230102928701225)), scalar(-0.049230102928701225)), cos(scalar(-0.6046307069018759))))), sin(cos(x)))), sub(mult(cos(add(mult(x, sub(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)), y)), y)), mult(sign(sub(scalar(-0.9096390725654568), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), pow(sign(mult(cos(y), scalar(-0.6046307069018759))), mult(sub(x, scalar(-0.049230102928701225)), sub(scalar(0.43795238940756875), sub(cos(cos(scalar(-0.6046307069018759))), y)))))), scalar(0.8741014196632744)))))))"
2,1.1029186248779297,"mult(add(mult(cos(scalar(-0.6046307069018759)), add(add(cos(sign(mult(sign(tan(sign(tan(y)))), scalar(0.18113925916141094)))), scalar(0.060861398704622705)), div(scalar(-0.049230102928701225), pow(div(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), pow(sin(cos(cos(y))), mult(tan(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), mult(cos(scalar(0.43795238940756875)), cos(cos(y)))))), cos(pow(sub(mult(sign(tan(sign(tan(y)))), scalar(0.18113925916141094)), scalar(0.7235866112800668)), sub(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), mult(sign(sub(sub(scalar(0.529931053466461), tan(y)), scalar(-0.049230102928701225))), sign(sign(mult(cos(y), scalar(-0.6046307069018759)))))))))))), cos(scalar(-0.6046307069018759))), abs(pow(add(pow(tan(cos(mult(sign(scalar(-0.15556060280712147)), scalar(-0.6046307069018759)))), div(sub(cos(pow(y, mult(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), tan(y)))), sub(mult(sub(abs(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))), cos(add(add(cos(scalar(-0.6046307069018759)), scalar(-0.049230102928701225)), sign(y)))), cos(tan(y))), sub(cos(abs(cos(y))), sign(add(mult(x, sub(x, mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), y))))), abs(sub(tan(sign(tan(cos(y)))), sign(add(mult(mult(cos(y), scalar(-0.6046307069018759)), scalar(-0.6046307069018759)), y)))))), mult(cos(sub(x, scalar(-0.049230102928701225))), cos(sub(x, sign(sub(cos(cos(scalar(-0.6046307069018759))), x)))))), div(div(sub(cos(cos(sin(cos(cos(y))))), cos(y)), sign(add(pow(sin(cos(cos(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))))), abs(cos(y))), sub(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), scalar(-0.049230102928701225))))), div(sub(add(pow(abs(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), scalar(0.7235866112800668)), x), sub(abs(add(cos(scalar(-0.6046307069018759)), div(sub(sub(x, scalar(-0.049230102928701225)), scalar(-0.049230102928701225)), cos(scalar(-0.6046307069018759))))), sin(cos(x)))), sub(mult(cos(add(mult(x, sub(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)), y)), y)), mult(sign(sub(scalar(-0.9096390725654568), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), pow(sign(mult(cos(y), scalar(-0.6046307069018759))), mult(sub(x, scalar(-0.049230102928701225)), sub(scalar(0.43795238940756875), sub(cos(cos(scalar(-0.6046307069018759))), y)))))), scalar(0.8741014196632744)))))))"
3,1.1029186248779297,"mult(add(mult(cos(scalar(-0.6046307069018759)), add(add(cos(sign(scalar(-0.15556060280712147))), scalar(0.060861398704622705)), div(scalar(-0.049230102928701225), pow(div(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), pow(sin(cos(cos(y))), mult(tan(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), mult(cos(scalar(0.43795238940756875)), cos(cos(y)))))), cos(pow(sub(mult(sign(tan(sign(tan(y)))), scalar(0.18113925916141094)), scalar(0.7235866112800668)), sub(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), mult(sign(sub(sub(scalar(0.529931053466461), tan(y)), scalar(-0.049230102928701225))), sign(sign(mult(cos(y), scalar(-0.6046307069018759)))))))))))), cos(scalar(-0.6046307069018759))), abs(pow(add(pow(tan(cos(mult(sign(scalar(-0.15556060280712147)), scalar(-0.6046307069018759)))), div(sub(cos(pow(y, mult(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), tan(y)))), sub(mult(sub(abs(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))), cos(add(add(cos(scalar(-0.6046307069018759)), scalar(-0.049230102928701225)), sign(y)))), cos(tan(y))), sub(cos(abs(cos(y))), sign(add(mult(x, sub(x, mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), y))))), abs(sub(tan(sign(tan(cos(y)))), sign(add(mult(mult(cos(y), scalar(-0.6046307069018759)), scalar(-0.6046307069018759)), y)))))), mult(cos(sub(x, scalar(-0.049230102928701225))), cos(sub(x, sign(sub(cos(cos(scalar(-0.6046307069018759))), x)))))), div(div(sub(cos(cos(sin(cos(cos(y))))), cos(y)), sign(add(pow(sin(cos(cos(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))))), abs(cos(y))), sub(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), scalar(-0.049230102928701225))))), div(sub(add(pow(abs(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), scalar(0.7235866112800668)), x), sub(abs(add(cos(scalar(-0.6046307069018759)), div(sub(sub(x, scalar(-0.049230102928701225)), scalar(-0.049230102928701225)), cos(scalar(-0.6046307069018759))))), sin(cos(x)))), sub(mult(cos(add(mult(x, sub(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)), y)), y)), mult(sign(sub(scalar(-0.9096390725654568), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), pow(sign(mult(cos(y), scalar(-0.6046307069018759))), mult(sub(x, scalar(-0.049230102928701225)), sub(scalar(0.43795238940756875), sub(cos(cos(scalar(-0.6046307069018759))), y)))))), scalar(0.8741014196632744)))))))"
4,1.072698950767517,"mult(add(mult(cos(scalar(-0.6046307069018759)), add(add(cos(sign(scalar(-0.15556060280712147))), scalar(0.060861398704622705)), div(scalar(-0.049230102928701225), pow(div(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), pow(sin(abs(cos(y))), mult(tan(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), mult(cos(scalar(0.43795238940756875)), cos(cos(y)))))), cos(pow(sub(mult(sign(tan(sign(tan(y)))), scalar(0.18113925916141094)), scalar(0.7235866112800668)), sub(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), mult(sign(sub(sub(scalar(0.529931053466461), tan(y)), scalar(-0.049230102928701225))), sign(sign(scalar(-0.6876079802059438))))))))))), cos(scalar(-0.6046307069018759))), abs(pow(add(pow(tan(cos(mult(sign(scalar(-0.15556060280712147)), scalar(-0.6046307069018759)))), div(sub(cos(pow(y, mult(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), tan(y)))), sub(mult(sub(abs(mult(scalar(0.43795238940756875), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), cos(add(add(cos(scalar(-0.6046307069018759)), scalar(-0.049230102928701225)), sign(y)))), cos(tan(y))), sub(cos(abs(cos(y))), sign(add(mult(x, sub(x, mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), y))))), abs(sub(tan(sign(tan(cos(cos(y))))), sign(add(mult(add(x, mult(cos(x), scalar(-0.6046307069018759))), scalar(-0.6046307069018759)), y)))))), mult(cos(sub(x, scalar(-0.049230102928701225))), cos(sub(x, sign(sub(cos(cos(scalar(-0.6046307069018759))), sub(scalar(0.529931053466461), tan(y)))))))), div(div(sub(cos(cos(sin(cos(cos(y))))), cos(y)), sign(add(pow(sin(cos(cos(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))))), abs(cos(y))), sub(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), scalar(-0.049230102928701225))))), div(sub(add(pow(abs(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), scalar(0.7235866112800668)), x), sub(abs(add(cos(scalar(-0.6046307069018759)), div(sub(sub(x, scalar(-0.049230102928701225)), scalar(-0.049230102928701225)), cos(scalar(-0.6046307069018759))))), sin(cos(x)))), sub(mult(cos(add(mult(x, sub(cos(y), y)), y)), mult(sign(sub(scalar(-0.9096390725654568), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), pow(sign(mult(abs(y), scalar(-0.6046307069018759))), mult(sub(x, scalar(-0.049230102928701225)), sub(scalar(0.43795238940756875), sub(cos(cos(scalar(-0.6046307069018759))), y)))))), scalar(0.8741014196632744)))))))"
5,1.072698950767517,"mult(add(mult(cos(scalar(-0.6046307069018759)), add(add(cos(sign(scalar(-0.15556060280712147))), scalar(0.060861398704622705)), div(scalar(-0.049230102928701225), pow(div(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), pow(sin(abs(cos(y))), mult(tan(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), mult(cos(scalar(0.43795238940756875)), cos(cos(y)))))), cos(pow(sub(mult(sign(tan(sign(tan(y)))), scalar(0.18113925916141094)), scalar(0.7235866112800668)), sub(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), mult(sign(sub(sub(scalar(0.529931053466461), tan(y)), scalar(-0.049230102928701225))), sign(sign(scalar(-0.6876079802059438))))))))))), cos(scalar(-0.6046307069018759))), abs(pow(add(pow(tan(cos(mult(sign(scalar(-0.15556060280712147)), scalar(-0.6046307069018759)))), div(sub(cos(pow(y, mult(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), tan(y)))), sub(mult(sub(abs(mult(scalar(0.43795238940756875), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), cos(add(add(cos(scalar(-0.6046307069018759)), scalar(-0.049230102928701225)), sign(y)))), cos(tan(y))), sub(cos(abs(cos(y))), sign(add(mult(x, sub(x, mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), y))))), abs(sub(tan(sign(tan(sub(x, scalar(-0.049230102928701225))))), sign(add(mult(add(x, mult(cos(x), scalar(-0.6046307069018759))), scalar(-0.6046307069018759)), y)))))), mult(cos(sub(x, scalar(-0.049230102928701225))), cos(sub(x, sign(sub(cos(cos(scalar(-0.6046307069018759))), sub(scalar(0.529931053466461), tan(y)))))))), div(div(sub(cos(cos(sin(cos(cos(y))))), cos(y)), sign(add(pow(sin(cos(cos(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))))), abs(cos(y))), sub(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), scalar(-0.049230102928701225))))), div(sub(add(pow(abs(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), scalar(0.7235866112800668)), x), sub(abs(add(cos(scalar(-0.6046307069018759)), div(sub(sub(x, scalar(-0.049230102928701225)), scalar(-0.049230102928701225)), cos(scalar(-0.6046307069018759))))), sin(cos(x)))), sub(mult(cos(add(mult(x, sub(cos(y), y)), y)), mult(sign(sub(scalar(-0.9096390725654568), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), pow(sign(mult(abs(y), scalar(-0.6046307069018759))), sub(x, scalar(-0.049230102928701225))))), scalar(0.8741014196632744)))))))"
6,1.072698950767517,"mult(add(mult(cos(scalar(-0.6046307069018759)), add(add(cos(sign(scalar(-0.15556060280712147))), scalar(0.060861398704622705)), div(scalar(-0.049230102928701225), pow(div(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), pow(sin(abs(cos(y))), mult(tan(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), mult(cos(scalar(0.43795238940756875)), cos(cos(y)))))), cos(pow(sub(mult(sign(tan(sign(tan(y)))), scalar(0.18113925916141094)), scalar(0.7235866112800668)), sub(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), mult(sign(sub(sub(scalar(0.529931053466461), tan(y)), scalar(-0.049230102928701225))), sign(sign(scalar(-0.6876079802059438))))))))))), cos(scalar(-0.6046307069018759))), abs(pow(add(pow(tan(cos(mult(sign(scalar(-0.15556060280712147)), scalar(-0.6046307069018759)))), div(sub(cos(pow(y, mult(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), tan(y)))), sub(mult(sub(abs(mult(scalar(0.43795238940756875), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), cos(add(add(cos(scalar(-0.6046307069018759)), scalar(-0.049230102928701225)), sign(y)))), cos(tan(y))), sub(cos(abs(cos(y))), sign(add(mult(x, sub(x, mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), y))))), abs(sub(tan(sign(tan(cos(cos(y))))), sign(add(mult(add(x, mult(cos(x), scalar(-0.6046307069018759))), scalar(-0.6046307069018759)), y)))))), mult(cos(sub(x, scalar(-0.049230102928701225))), cos(sub(x, sign(sub(cos(cos(scalar(-0.6046307069018759))), sub(scalar(0.529931053466461), tan(y)))))))), div(div(sub(cos(cos(sin(cos(cos(y))))), cos(y)), sign(add(pow(sin(cos(cos(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))))), abs(cos(y))), sub(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), tan(y)), scalar(-0.049230102928701225))))), div(sub(add(pow(abs(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), scalar(0.7235866112800668)), x), sub(abs(add(cos(scalar(-0.6046307069018759)), div(sub(sub(x, scalar(-0.049230102928701225)), scalar(-0.049230102928701225)), cos(scalar(-0.6046307069018759))))), sin(cos(x)))), sub(mult(cos(add(mult(x, sub(cos(y), y)), y)), mult(sign(sub(scalar(-0.9096390725654568), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), pow(sign(mult(abs(y), scalar(-0.6046307069018759))), mult(sub(x, scalar(-0.049230102928701225)), sub(scalar(0.43795238940756875), sub(cos(cos(scalar(-0.6046307069018759))), y)))))), scalar(0.8741014196632744)))))))"
7,1.072698950767517,"mult(add(mult(cos(scalar(-0.6046307069018759)), add(add(cos(sign(scalar(-0.15556060280712147))), scalar(0.060861398704622705)), div(scalar(-0.049230102928701225), pow(div(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), pow(sin(abs(cos(y))), mult(tan(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), mult(cos(scalar(0.43795238940756875)), cos(cos(y)))))), cos(pow(sub(mult(sign(tan(sign(tan(y)))), scalar(0.18113925916141094)), scalar(0.7235866112800668)), sub(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), mult(sign(sub(sub(scalar(0.529931053466461), tan(y)), scalar(-0.049230102928701225))), sign(sign(scalar(-0.6876079802059438))))))))))), cos(scalar(-0.6046307069018759))), abs(pow(add(pow(tan(cos(mult(sign(scalar(-0.15556060280712147)), scalar(-0.6046307069018759)))), div(sub(cos(pow(y, mult(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), tan(y)))), sub(mult(sub(abs(mult(scalar(0.43795238940756875), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), cos(add(add(cos(scalar(-0.6046307069018759)), scalar(-0.049230102928701225)), sign(y)))), cos(tan(y))), sub(cos(abs(cos(y))), sign(add(mult(x, sub(x, mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), y))))), abs(sub(tan(sign(tan(cos(cos(y))))), sign(add(mult(add(x, mult(cos(x), scalar(-0.6046307069018759))), scalar(-0.6046307069018759)), y)))))), mult(cos(sub(x, scalar(-0.049230102928701225))), cos(sub(x, sign(sub(cos(cos(scalar(-0.6046307069018759))), sub(scalar(0.529931053466461), tan(y)))))))), div(div(sub(cos(cos(sin(cos(cos(y))))), cos(y)), sign(add(pow(sin(cos(cos(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))))), abs(cos(y))), sub(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), scalar(-0.049230102928701225))))), div(sub(add(pow(abs(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), scalar(0.7235866112800668)), x), sub(abs(add(cos(scalar(-0.6046307069018759)), div(sub(sub(x, scalar(-0.049230102928701225)), scalar(-0.049230102928701225)), cos(scalar(-0.6046307069018759))))), sin(cos(x)))), sub(mult(cos(add(mult(x, sub(cos(y), y)), y)), mult(sign(sub(scalar(-0.9096390725654568), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), pow(sign(mult(abs(y), scalar(-0.6046307069018759))), sub(x, scalar(-0.049230102928701225))))), scalar(0.8741014196632744)))))))"
8,1.072698950767517,"mult(add(mult(cos(scalar(-0.6046307069018759)), add(add(cos(sign(scalar(-0.15556060280712147))), scalar(0.060861398704622705)), div(scalar(-0.049230102928701225), pow(div(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), pow(sin(abs(cos(y))), mult(tan(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), mult(cos(scalar(0.43795238940756875)), cos(cos(y)))))), cos(pow(sub(mult(sign(tan(sign(tan(y)))), scalar(0.18113925916141094)), scalar(0.7235866112800668)), sub(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), mult(sign(sub(sub(scalar(0.529931053466461), tan(y)), scalar(-0.049230102928701225))), sign(sign(scalar(-0.6876079802059438))))))))))), cos(scalar(-0.6046307069018759))), abs(pow(add(pow(tan(cos(mult(sign(scalar(-0.15556060280712147)), scalar(-0.6046307069018759)))), div(sub(cos(pow(y, mult(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), tan(y)))), sub(mult(sub(abs(mult(scalar(0.43795238940756875), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), cos(add(add(cos(scalar(-0.6046307069018759)), scalar(-0.049230102928701225)), sign(y)))), cos(tan(y))), sub(cos(abs(cos(y))), sign(add(mult(x, sub(x, mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), y))))), abs(sub(tan(sign(tan(cos(cos(y))))), sign(add(mult(add(x, mult(cos(x), scalar(-0.6046307069018759))), scalar(-0.6046307069018759)), y)))))), mult(cos(sub(x, scalar(-0.049230102928701225))), cos(sub(x, sign(sub(cos(cos(scalar(-0.6046307069018759))), sub(scalar(0.529931053466461), tan(y)))))))), div(div(sub(cos(cos(sin(cos(cos(y))))), cos(y)), sign(add(pow(sin(cos(cos(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))))), abs(cos(y))), sub(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), scalar(-0.049230102928701225))))), div(sub(add(pow(abs(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), scalar(0.7235866112800668)), x), sub(abs(add(cos(scalar(-0.6046307069018759)), div(sub(sub(x, scalar(-0.049230102928701225)), scalar(-0.049230102928701225)), cos(scalar(-0.6046307069018759))))), sin(cos(x)))), sub(mult(cos(add(mult(x, sub(cos(y), y)), y)), mult(sign(sub(scalar(-0.9096390725654568), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), pow(sign(mult(abs(y), scalar(-0.6046307069018759))), sub(x, cos(scalar(-0.6046307069018759)))))), scalar(0.8741014196632744)))))))"
9,1.072698950767517,"mult(add(mult(cos(scalar(-0.6046307069018759)), add(add(cos(sign(mult(abs(y), scalar(-0.6046307069018759)))), scalar(0.060861398704622705)), div(scalar(-0.049230102928701225), pow(div(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), pow(sin(abs(cos(y))), mult(tan(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), mult(cos(scalar(0.43795238940756875)), cos(cos(y)))))), cos(pow(sub(mult(sign(tan(sign(tan(y)))), scalar(0.18113925916141094)), scalar(0.7235866112800668)), sub(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), mult(sign(sub(sub(scalar(0.529931053466461), tan(y)), scalar(-0.049230102928701225))), sign(sign(scalar(-0.6876079802059438))))))))))), cos(scalar(-0.6046307069018759))), abs(pow(add(pow(tan(cos(mult(sign(scalar(-0.15556060280712147)), scalar(-0.6046307069018759)))), div(sub(cos(pow(y, mult(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)), tan(y)))), sub(mult(sub(abs(mult(scalar(0.43795238940756875), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), cos(add(add(cos(scalar(-0.6046307069018759)), scalar(-0.049230102928701225)), sign(y)))), cos(tan(y))), sub(cos(abs(cos(y))), sign(add(mult(x, sub(x, mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), y))))), abs(sub(tan(sign(tan(cos(cos(y))))), sign(add(mult(add(x, mult(cos(x), scalar(-0.6046307069018759))), scalar(-0.6046307069018759)), y)))))), mult(cos(sub(x, scalar(-0.049230102928701225))), cos(sub(x, sign(sub(cos(cos(scalar(-0.6046307069018759))), sub(scalar(0.529931053466461), tan(y)))))))), div(div(sub(cos(cos(sin(cos(cos(y))))), cos(y)), sign(add(pow(sin(cos(cos(mult(scalar(0.43795238940756875), scalar(-0.6046307069018759))))), abs(cos(y))), sub(mult(sub(x, mult(scalar(0.6378714628839921), mult(cos(y), scalar(-0.6046307069018759)))), x), scalar(-0.049230102928701225))))), div(sub(add(pow(abs(cos(sub(scalar(0.43795238940756875), scalar(0.1516841084778675)))), scalar(0.7235866112800668)), x), sub(abs(add(cos(scalar(-0.6046307069018759)), div(sub(sub(x, scalar(-0.049230102928701225)), scalar(-0.049230102928701225)), cos(scalar(-0.6046307069018759))))), sin(cos(x)))), sub(mult(cos(add(mult(x, sub(cos(y), y)), y)), mult(sign(sub(scalar(-0.9096390725654568), mult(scalar(0.43795238940756875), scalar(-0.6046307069018759)))), pow(sign(mult(abs(y), scalar(-0.6046307069018759))), mult(sub(x, scalar(-0.049230102928701225)), sub(scalar(0.43795238940756875), sub(cos(cos(scalar(-0.6046307069018759))), y)))))), scalar(0.8741014196632744)))))))"
