[d_loss, g_loss]
1.2060542,-1.2060542
1.22823,-1.22823
1.1145986,-1.1145986
1.073928,-1.073928
1.0516438,-1.0516438
0.99610317,-0.99610317
1.1270183,-1.1270183
1.1745073,-1.1745073
1.1712825,-1.1712825
1.143249,-1.143249
1.2069416,-1.2069416
1.0484966,-1.0484966
1.2138734,-1.2138734
1.2504823,-1.2504823
1.1856804,-1.1856804
1.1121063,-1.1121063
1.0649685,-1.0649685
1.1264987,-1.1264987
0.9925251,-0.9925251
1.1081667,-1.1081667
1.1203296,-1.1203296
1.3423896,-1.3423896
1.1748986,-1.1748986
1.218723,-1.218723
1.2738054,-1.2738054
1.3069732,-1.3069732
1.3062935,-1.3062935
1.3120477,-1.3120477
1.1769826,-1.1769826
1.2667542,-1.2667542
1.0856962,-1.0856962
1.0716815,-1.0716815
1.0134232,-1.0134232
1.00802,-1.00802
1.0833659,-1.0833659
1.0972244,-1.0972244
1.0312635,-1.0312635
1.1437589,-1.1437589
1.2273095,-1.2273095
1.1128113,-1.1128113
1.311971,-1.311971
1.1428363,-1.1428363
1.3545408,-1.3545408
1.1832632,-1.1832632
1.4548938,-1.4548938
1.4009491,-1.4009491
1.4781954,-1.4781954
1.3111544,-1.3111544
1.347779,-1.347779
1.3127567,-1.3127567
1.3528963,-1.3528963
1.3381209,-1.3381209
1.2618812,-1.2618812
1.2715582,-1.2715582
1.3548019,-1.3548019
1.198765,-1.198765
1.1969423,-1.1969423
1.0870562,-1.0870562
1.1853688,-1.1853688
1.1163483,-1.1163483
1.1039453,-1.1039453
1.1698568,-1.1698568
1.100451,-1.100451
1.0950463,-1.0950463
1.1090375,-1.1090375
1.2035336,-1.2035336
1.1516948,-1.1516948
1.0800955,-1.0800955
1.2860093,-1.2860093
1.257349,-1.257349
1.3422053,-1.3422053
1.1877031,-1.1877031
1.2956372,-1.2956372
1.0768049,-1.0768049
1.2284478,-1.2284478
1.1939979,-1.1939979
1.2364467,-1.2364467
1.076581,-1.076581
1.129535,-1.129535
1.0819446,-1.0819446
1.1702164,-1.1702164
1.1262424,-1.1262424
1.0880735,-1.0880735
1.2455708,-1.2455708
1.1132624,-1.1132624
1.298341,-1.298341
1.1844189,-1.1844189
1.1390117,-1.1390117
1.1980864,-1.1980864
1.1229644,-1.1229644
1.1694186,-1.1694186
1.0635475,-1.0635475
1.1160396,-1.1160396
1.0542498,-1.0542498
1.211714,-1.211714
1.1880312,-1.1880312
1.3394473,-1.3394473
1.419631,-1.419631
1.6317773,-1.6317773
1.6871556,-1.6871556
1.5214574,-1.5214574
1.476781,-1.476781
1.3070253,-1.3070253
1.4981952,-1.4981952
1.4417361,-1.4417361
1.523619,-1.523619
1.2837393,-1.2837393
1.1837747,-1.1837747
1.1914697,-1.1914697
1.2401474,-1.2401474
1.2756491,-1.2756491
1.1711764,-1.1711764
1.095676,-1.095676
1.0502663,-1.0502663
1.2042146,-1.2042146
1.1160815,-1.1160815
1.2293867,-1.2293867
1.3490291,-1.3490291
1.2529914,-1.2529914
1.2314765,-1.2314765
1.3564873,-1.3564873
1.2155025,-1.2155025
1.3513112,-1.3513112
1.2965163,-1.2965163
1.0815307,-1.0815307
1.3276114,-1.3276114
1.3199842,-1.3199842
1.2110481,-1.2110481
1.260812,-1.260812
1.1010196,-1.1010196
1.2548891,-1.2548891
1.1769508,-1.1769508
1.1617175,-1.1617175
1.3412668,-1.3412668
1.2370532,-1.2370532
1.2060487,-1.2060487
1.2092872,-1.2092872
1.3525299,-1.3525299
1.3588516,-1.3588516
1.2458977,-1.2458977
1.2102197,-1.2102197
1.254123,-1.254123
1.2158515,-1.2158515
1.2791007,-1.2791007
1.1509035,-1.1509035
1.1548474,-1.1548474
1.2551427,-1.2551427
1.1087515,-1.1087515
1.185952,-1.185952
1.1064763,-1.1064763
1.0998964,-1.0998964
1.0928695,-1.0928695
1.1636583,-1.1636583
1.2341707,-1.2341707
1.0933254,-1.0933254
1.2333797,-1.2333797
1.2390282,-1.2390282
1.2758867,-1.2758867
1.178227,-1.178227
1.1068096,-1.1068096
1.2136807,-1.2136807
1.2175016,-1.2175016
1.1526146,-1.1526146
1.4166248,-1.4166248
1.2985789,-1.2985789
1.453168,-1.453168
1.3806281,-1.3806281
1.2688072,-1.2688072
1.4015406,-1.4015406
1.2248955,-1.2248955
1.2877218,-1.2877218
1.1891186,-1.1891186
1.1377313,-1.1377313
1.0435555,-1.0435555
1.0648675,-1.0648675
1.1370783,-1.1370783
1.0826166,-1.0826166
1.1519176,-1.1519176
1.2156703,-1.2156703
1.2213916,-1.2213916
1.1693846,-1.1693846
1.1618559,-1.1618559
1.2070143,-1.2070143
1.1793506,-1.1793506
1.2262187,-1.2262187
1.1116973,-1.1116973
1.0538962,-1.0538962
1.0600324,-1.0600324
1.0300491,-1.0300491
1.1284308,-1.1284308
0.99182224,-0.99182224
1.0047741,-1.0047741
1.0626898,-1.0626898
1.0578822,-1.0578822
1.0116241,-1.0116241
1.1207397,-1.1207397
1.246728,-1.246728
1.4242444,-1.4242444
1.039759,-1.039759
1.1550673,-1.1550673
1.2768631,-1.2768631
1.3735042,-1.3735042
1.2587154,-1.2587154
1.367306,-1.367306
1.1942055,-1.1942055
1.2360843,-1.2360843
1.2501982,-1.2501982
1.0332855,-1.0332855
1.2680197,-1.2680197
1.2639694,-1.2639694
1.1910999,-1.1910999
1.2510252,-1.2510252
1.2893634,-1.2893634
1.2534287,-1.2534287
1.1130693,-1.1130693
1.2304221,-1.2304221
1.0854164,-1.0854164
1.250721,-1.250721
1.2063501,-1.2063501
1.1947303,-1.1947303
1.0606573,-1.0606573
1.1414738,-1.1414738
1.0929227,-1.0929227
1.1143231,-1.1143231
1.2170556,-1.2170556
1.1691778,-1.1691778
1.1178519,-1.1178519
1.1036468,-1.1036468
1.1003951,-1.1003951
1.2437127,-1.2437127
1.1768596,-1.1768596
1.0597539,-1.0597539
1.1473186,-1.1473186
1.2013208,-1.2013208
1.0469509,-1.0469509
1.1141045,-1.1141045
1.2386405,-1.2386405
1.1683319,-1.1683319
1.0670819,-1.0670819
1.1744289,-1.1744289
1.3106475,-1.3106475
1.2509892,-1.2509892
1.3180779,-1.3180779
1.4224031,-1.4224031
1.456517,-1.456517
1.3716702,-1.3716702
1.3484621,-1.3484621
1.3198919,-1.3198919
1.278197,-1.278197
1.3845623,-1.3845623
1.6567452,-1.6567452
1.4615477,-1.4615477
1.6841041,-1.6841041
1.7021041,-1.7021041
1.5352314,-1.5352314
1.3177419,-1.3177419
1.3944975,-1.3944975
1.2370076,-1.2370076
1.3671737,-1.3671737
1.3454039,-1.3454039
1.4240407,-1.4240407
1.3923683,-1.3923683
1.3905592,-1.3905592
1.3702252,-1.3702252
1.4193406,-1.4193406
1.2904453,-1.2904453
1.4192653,-1.4192653
1.4471705,-1.4471705
1.2894355,-1.2894355
1.6892414,-1.6892414
1.867668,-1.867668
1.4678283,-1.4678283
1.9190962,-1.9190962
1.8498251,-1.8498251
1.7343817,-1.7343817
1.7363765,-1.7363765
1.5532138,-1.5532138
1.6612535,-1.6612535
1.6487821,-1.6487821
1.5291576,-1.5291576
1.5980296,-1.5980296
1.4377606,-1.4377606
1.4261127,-1.4261127
1.2099507,-1.2099507
1.4154769,-1.4154769
1.3422956,-1.3422956
1.1532263,-1.1532263
1.2818909,-1.2818909
1.3020663,-1.3020663
1.1423097,-1.1423097
1.2383668,-1.2383668
1.0802916,-1.0802916
1.2146512,-1.2146512
1.1313219,-1.1313219
1.2180839,-1.2180839
1.145771,-1.145771
1.254161,-1.254161
1.3056011,-1.3056011
1.2031053,-1.2031053
1.1536753,-1.1536753
1.3090099,-1.3090099
1.2606143,-1.2606143
1.4361972,-1.4361972
1.2872564,-1.2872564
1.2606386,-1.2606386
1.2841935,-1.2841935
1.2898985,-1.2898985
1.3618915,-1.3618915
1.3269684,-1.3269684
1.346988,-1.346988
1.3901896,-1.3901896
1.1364346,-1.1364346
1.4055662,-1.4055662
1.3097836,-1.3097836
1.3790885,-1.3790885
1.3384166,-1.3384166
1.2890593,-1.2890593
1.1345894,-1.1345894
1.1478977,-1.1478977
1.2618282,-1.2618282
1.4278127,-1.4278127
1.2496371,-1.2496371
1.0765185,-1.0765185
1.133795,-1.133795
1.1441634,-1.1441634
1.1229439,-1.1229439
1.1331419,-1.1331419
1.1252468,-1.1252468
1.1684182,-1.1684182
1.123712,-1.123712
1.1941674,-1.1941674
1.1060117,-1.1060117
1.0942796,-1.0942796
1.0142515,-1.0142515
1.0517409,-1.0517409
1.2511988,-1.2511988
1.3792241,-1.3792241
1.4242074,-1.4242074
1.4771036,-1.4771036
1.409518,-1.409518
1.5003114,-1.5003114
1.6399469,-1.6399469
1.2896605,-1.2896605
1.3824539,-1.3824539
1.2648717,-1.2648717
1.3523691,-1.3523691
1.3770487,-1.3770487
1.3505037,-1.3505037
1.3784842,-1.3784842
1.2886605,-1.2886605
1.4216747,-1.4216747
1.4322681,-1.4322681
1.2046254,-1.2046254
1.46734,-1.46734
1.5140967,-1.5140967
1.4120022,-1.4120022
1.3608758,-1.3608758
1.3014855,-1.3014855
1.339716,-1.339716
1.3822613,-1.3822613
1.4468671,-1.4468671
1.4158816,-1.4158816
1.46604,-1.46604
1.4239511,-1.4239511
1.3630188,-1.3630188
1.4061663,-1.4061663
1.4036441,-1.4036441
1.3043969,-1.3043969
1.2695148,-1.2695148
1.3293939,-1.3293939
1.1932108,-1.1932108
1.307493,-1.307493
1.2065578,-1.2065578
1.3017622,-1.3017622
1.2980138,-1.2980138
1.4592991,-1.4592991
1.4992725,-1.4992725
1.7386112,-1.7386112
1.7031496,-1.7031496
1.5213466,-1.5213466
1.4971416,-1.4971416
1.4221625,-1.4221625
1.3824403,-1.3824403
1.5951891,-1.5951891
1.6406056,-1.6406056
1.7861018,-1.7861018
1.573796,-1.573796
1.654515,-1.654515
1.6651134,-1.6651134
1.728399,-1.728399
1.6182368,-1.6182368
1.6875676,-1.6875676
1.6108055,-1.6108055
1.285438,-1.285438
1.5448138,-1.5448138
1.49469,-1.49469
1.6111147,-1.6111147
1.4768722,-1.4768722
1.4370137,-1.4370137
1.3253361,-1.3253361
1.2553387,-1.2553387
1.4480233,-1.4480233
1.357974,-1.357974
1.4672515,-1.4672515
1.4596463,-1.4596463
1.3635204,-1.3635204
1.3476344,-1.3476344
1.1320088,-1.1320088
1.1312594,-1.1312594
1.2195623,-1.2195623
1.2860858,-1.2860858
1.2525141,-1.2525141
1.3214031,-1.3214031
1.4698503,-1.4698503
1.3527683,-1.3527683
1.2633953,-1.2633953
1.196918,-1.196918
1.2311695,-1.2311695
1.3222171,-1.3222171
1.3833885,-1.3833885
1.480861,-1.480861
1.3823785,-1.3823785
1.4907966,-1.4907966
1.4289813,-1.4289813
1.3554504,-1.3554504
1.3769579,-1.3769579
1.3336577,-1.3336577
1.3809483,-1.3809483
1.3957561,-1.3957561
1.3542845,-1.3542845
1.4693491,-1.4693491
1.4250543,-1.4250543
1.6075737,-1.6075737
1.6431075,-1.6431075
1.2778152,-1.2778152
1.349334,-1.349334
1.3393714,-1.3393714
1.3077002,-1.3077002
1.2718573,-1.2718573
1.2430787,-1.2430787
1.2466804,-1.2466804
1.1515687,-1.1515687
1.1331244,-1.1331244
1.0901748,-1.0901748
1.1611261,-1.1611261
1.0927149,-1.0927149
1.1112597,-1.1112597
1.1376065,-1.1376065
1.1335665,-1.1335665
1.3281746,-1.3281746
1.2480747,-1.2480747
1.1635678,-1.1635678
1.1629969,-1.1629969
1.2440472,-1.2440472
1.2937187,-1.2937187
1.1058526,-1.1058526
1.1343462,-1.1343462
1.1390631,-1.1390631
1.1399837,-1.1399837
1.1608839,-1.1608839
1.1063573,-1.1063573
1.2442871,-1.2442871
1.1071999,-1.1071999
1.1736348,-1.1736348
1.0595915,-1.0595915
1.0636584,-1.0636584
1.0247562,-1.0247562
0.9601772,-0.9601772
0.9611933,-0.9611933
0.89941967,-0.89941967
0.9997124,-0.9997124
0.897263,-0.897263
0.8811463,-0.8811463
0.901644,-0.901644
0.9125743,-0.9125743
0.9203576,-0.9203576
0.98603976,-0.98603976
1.1500169,-1.1500169
1.1363633,-1.1363633
1.2917554,-1.2917554
1.2337887,-1.2337887
1.2631819,-1.2631819
1.1622503,-1.1622503
1.4172256,-1.4172256
1.5406814,-1.5406814
1.6081084,-1.6081084
1.508809,-1.508809
1.321367,-1.321367
1.5982382,-1.5982382
1.5784713,-1.5784713
1.3758857,-1.3758857
1.2514054,-1.2514054
1.4300417,-1.4300417
1.3468529,-1.3468529
1.3928998,-1.3928998
1.3643396,-1.3643396
1.2578604,-1.2578604
1.4725146,-1.4725146
1.3459733,-1.3459733
1.299444,-1.299444
1.5348887,-1.5348887
1.5289122,-1.5289122
1.3754014,-1.3754014
1.4925637,-1.4925637
1.3815036,-1.3815036
1.3299792,-1.3299792
1.3760829,-1.3760829
1.3359151,-1.3359151
1.2968676,-1.2968676
1.2118049,-1.2118049
1.1530366,-1.1530366
1.5025778,-1.5025778
1.1354883,-1.1354883
1.3241825,-1.3241825
1.202062,-1.202062
1.2375497,-1.2375497
1.2022648,-1.2022648
1.294503,-1.294503
1.167473,-1.167473
1.0776664,-1.0776664
1.0832559,-1.0832559
1.116554,-1.116554
1.0121021,-1.0121021
1.0997177,-1.0997177
1.1407549,-1.1407549
1.2001271,-1.2001271
1.2149734,-1.2149734
