[step, epoch, max]
0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,0,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,0,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,0,3,3,3,1,3,3,3,7,3,1,3,1,3,3,3,7,1,3,3,3,3,1,3,3,3,3,5,3,3,3,1,3
4,0,1,4,1,1,1,1,4,4,1,1,3,1,1,1,1,4,4,1,4,1,7,3,1,4,1,1,4,1,3,1,1,1
5,0,1,1,4,1,1,1,4,1,1,4,4,3,1,4,1,4,4,4,4,8,1,1,1,4,1,4,5,3,4,4,1,1
6,0,3,3,3,3,5,3,3,3,5,3,3,3,2,3,3,3,3,3,3,1,3,3,8,3,3,3,3,3,5,5,3,3
7,0,1,5,3,3,4,4,1,4,4,1,7,3,1,6,1,5,5,1,3,1,7,4,1,3,3,3,1,1,5,3,5,3
8,0,7,7,7,2,7,4,4,3,3,7,4,3,2,7,3,3,3,7,7,7,7,7,2,3,1,3,4,3,3,7,7,3
9,0,4,4,4,4,7,4,4,4,4,2,4,4,4,4,4,4,3,4,3,4,4,4,1,4,7,4,4,3,4,3,4,7
10,0,7,7,7,7,4,7,4,4,7,2,7,7,7,4,4,4,4,3,4,4,7,4,3,3,7,4,2,4,4,7,4,4
11,0,7,2,7,7,7,7,7,7,7,7,3,3,7,7,7,7,7,7,7,7,7,3,3,3,7,7,7,3,7,7,7,2
12,0,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,7,3,3,3,8,3,3,3,3,3,3,3,3,3,3,3
13,0,3,3,7,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,8,3,3,3,3,3,2,7,3,3,3,3,3
14,0,3,5,3,3,3,3,7,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,7,3,3,3
15,0,3,3,2,3,3,7,7,2,3,2,3,3,3,7,5,3,2,2,3,7,3,7,3,3,8,3,3,2,3,2,3,3
16,0,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,5,3,3,7,3,3,3,2,5,3,7,3,7,3
17,0,3,3,3,7,1,3,3,3,3,3,3,2,3,3,3,7,2,7,3,2,3,5,2,3,7,3,7,3,7,3,1,2
18,0,3,3,3,3,3,3,3,3,3,3,9,3,3,3,3,3,3,2,2,3,3,3,3,3,7,3,3,3,5,3,3,3
19,0,3,3,7,3,1,7,3,3,3,3,7,7,3,3,7,3,7,3,3,7,7,7,7,7,3,7,7,3,7,3,7,7
