[d_loss, g_loss]
1.3617363,0.7031012
1.336874,0.6721595
1.3085067,0.65290684
1.2843747,0.63161755
1.2678328,0.61297834
1.2435185,0.60177124
1.216539,0.59326804
1.1956571,0.58705413
1.1649117,0.58707184
1.1357363,0.58747417
1.1164796,0.5882613
1.085074,0.5894086
1.0649992,0.592008
1.0437815,0.5952088
1.0207094,0.59684837
1.0193205,0.5914946
1.0143648,0.5838235
1.0123222,0.5769848
1.0094838,0.5721155
1.0178475,0.55821085
1.025728,0.54947805
1.046704,0.5295247
1.0666316,0.51502585
1.0825815,0.501451
1.0955801,0.49161282
1.1329327,0.4711055
1.1488502,0.45991674
1.1959578,0.4382391
1.2247673,0.42281318
1.2572246,0.4078226
1.2723944,0.40201217
1.2965016,0.39628485
1.2945225,0.40076488
1.292451,0.40592873
1.281384,0.41572136
1.2640445,0.43014604
1.2464259,0.44819984
1.2297741,0.46374583
1.2236104,0.48390436
1.2085409,0.5004016
1.1909803,0.52127683
1.1775696,0.5386368
1.1655632,0.5626101
1.1503227,0.582636
1.1513209,0.59920305
1.1421204,0.61814195
1.1337843,0.6330445
1.1189411,0.64874107
1.1310482,0.6585737
1.1276748,0.67885846
1.1053925,0.68751657
1.0931046,0.7034848
1.074352,0.7229504
1.0607334,0.733327
1.0243952,0.75592905
1.0024922,0.7807449
0.9813235,0.79905087
0.9490054,0.8304281
0.9313435,0.8565204
0.88393044,0.8843617
0.85584044,0.90309143
0.8314425,0.9172413
0.8234863,0.91227394
0.81941485,0.8977312
0.84894633,0.85680485
0.88804406,0.79299057
0.932708,0.73135823
0.9746456,0.68158144
0.98811567,0.6682982
0.9673211,0.6842497
0.9206651,0.72725284
0.8727138,0.78264475
0.8367299,0.84532475
0.78521544,0.90315336
0.7613299,0.9615558
0.73011255,1.0093238
0.69764626,1.0521582
0.690308,1.1001723
0.6542063,1.1525242
0.66096836,1.1538706
0.6496552,1.1463058
0.643197,1.1418556
0.66834754,1.0894933
0.7072546,1.0159812
0.7347477,0.93300915
0.8048271,0.8205323
0.9064528,0.7171624
0.9435352,0.64997655
1.0037427,0.6040733
1.0176287,0.5951451
1.0203928,0.5975683
1.0148785,0.6133098
0.9607432,0.665431
0.9216688,0.7168221
0.87393826,0.77260005
0.849674,0.8291347
0.8230419,0.86804813
0.8197658,0.90605915
0.8080106,0.93509895
0.7860106,0.9482459
0.78598404,0.9431557
0.80922234,0.92967296
0.80194926,0.9218964
0.79981625,0.9145179
0.791033,0.90676224
0.8111268,0.8893989
0.79919696,0.90194464
0.8099404,0.8946814
0.8231846,0.88289666
0.8094888,0.90133065
0.8067143,0.9055684
0.8213692,0.9121704
0.77733076,0.9292688
0.7683435,0.9573548
0.7526208,1.006944
0.7485059,1.0386385
0.7231295,1.106125
0.68250287,1.1651115
0.67099047,1.2275605
0.6694773,1.2716601
0.6728668,1.318696
0.6420256,1.3357561
0.65619844,1.3948836
0.6377382,1.4457562
0.61488456,1.4771925
