[d_loss, g_loss]
1.3898163,-1.3898163
1.3753715,-1.3753715
1.377761,-1.377761
1.3760633,-1.3760633
1.3680787,-1.3680787
1.3900168,-1.3900168
1.3911917,-1.3911917
1.379291,-1.379291
1.3598013,-1.3598013
1.3555467,-1.3555467
1.3900768,-1.3900768
1.3637455,-1.3637455
1.4044089,-1.4044089
1.429515,-1.429515
1.4246757,-1.4246757
1.4653418,-1.4653418
1.475235,-1.475235
1.4553883,-1.4553883
1.4537821,-1.4537821
1.4395024,-1.4395024
1.4467366,-1.4467366
1.4556193,-1.4556193
1.4181279,-1.4181279
1.4253953,-1.4253953
1.40146,-1.40146
1.4293244,-1.4293244
1.4220726,-1.4220726
1.4064915,-1.4064915
1.377387,-1.377387
1.386235,-1.386235
1.416237,-1.416237
1.3994911,-1.3994911
1.4076494,-1.4076494
1.4269316,-1.4269316
1.4044441,-1.4044441
1.4095228,-1.4095228
1.4215077,-1.4215077
1.3916267,-1.3916267
1.4056177,-1.4056177
1.4374495,-1.4374495
1.4150729,-1.4150729
1.3864379,-1.3864379
1.3900366,-1.3900366
1.4063166,-1.4063166
1.3607237,-1.3607237
1.3764863,-1.3764863
1.36302,-1.36302
1.3991518,-1.3991518
1.3795683,-1.3795683
1.3550985,-1.3550985
1.3807137,-1.3807137
1.3733767,-1.3733767
1.3792511,-1.3792511
1.3641963,-1.3641963
1.388688,-1.388688
1.4239323,-1.4239323
1.4039147,-1.4039147
1.3587124,-1.3587124
1.4288192,-1.4288192
1.3910618,-1.3910618
1.4159622,-1.4159622
1.4136481,-1.4136481
1.3938652,-1.3938652
1.3827405,-1.3827405
1.3936495,-1.3936495
1.4088452,-1.4088452
1.3883634,-1.3883634
1.3889794,-1.3889794
1.3774103,-1.3774103
1.3875372,-1.3875372
1.3339112,-1.3339112
1.3795501,-1.3795501
1.3566575,-1.3566575
1.3581225,-1.3581225
1.374407,-1.374407
1.3750095,-1.3750095
1.3912591,-1.3912591
1.3668401,-1.3668401
1.3425858,-1.3425858
1.4057662,-1.4057662
1.3965971,-1.3965971
1.3479934,-1.3479934
1.3585427,-1.3585427
1.3585715,-1.3585715
1.3793502,-1.3793502
1.3425545,-1.3425545
1.3801987,-1.3801987
1.3663707,-1.3663707
1.3972859,-1.3972859
1.4213934,-1.4213934
1.4051926,-1.4051926
1.3922625,-1.3922625
1.4088545,-1.4088545
1.4246849,-1.4246849
1.3880813,-1.3880813
1.3803036,-1.3803036
1.3858483,-1.3858483
1.3614299,-1.3614299
1.389823,-1.389823
1.3919036,-1.3919036
1.3712895,-1.3712895
1.3780348,-1.3780348
1.3824623,-1.3824623
1.3789034,-1.3789034
1.3321378,-1.3321378
1.3774874,-1.3774874
1.3473597,-1.3473597
1.3394506,-1.3394506
1.3441857,-1.3441857
1.3672051,-1.3672051
1.3369303,-1.3369303
1.3550029,-1.3550029
1.3523934,-1.3523934
1.3586347,-1.3586347
1.3542686,-1.3542686
1.3525133,-1.3525133
1.3540564,-1.3540564
1.3556352,-1.3556352
1.3390379,-1.3390379
1.3468968,-1.3468968
1.3049086,-1.3049086
1.3583622,-1.3583622
1.3201803,-1.3201803
1.3311067,-1.3311067
1.3343222,-1.3343222
1.2924767,-1.2924767
1.3094231,-1.3094231
1.2800063,-1.2800063
1.3710397,-1.3710397
1.3644627,-1.3644627
1.3653047,-1.3653047
1.3675301,-1.3675301
1.4025983,-1.4025983
1.3532491,-1.3532491
1.3960898,-1.3960898
1.4698334,-1.4698334
1.358259,-1.358259
1.372051,-1.372051
1.4112532,-1.4112532
1.3626614,-1.3626614
1.3769573,-1.3769573
1.3736794,-1.3736794
1.4130405,-1.4130405
1.428586,-1.428586
1.4244958,-1.4244958
1.3556845,-1.3556845
1.3824782,-1.3824782
1.3775156,-1.3775156
1.3452787,-1.3452787
1.3474149,-1.3474149
1.3517324,-1.3517324
1.3099767,-1.3099767
1.3180846,-1.3180846
1.3870391,-1.3870391
1.3890071,-1.3890071
1.4152005,-1.4152005
1.3948479,-1.3948479
1.4076478,-1.4076478
1.392113,-1.392113
1.3961406,-1.3961406
1.4088209,-1.4088209
1.3714111,-1.3714111
1.4060054,-1.4060054
1.3500692,-1.3500692
1.368911,-1.368911
1.3778462,-1.3778462
1.3979809,-1.3979809
1.4094689,-1.4094689
1.412768,-1.412768
1.4192045,-1.4192045
1.3631055,-1.3631055
1.4584657,-1.4584657
1.4073588,-1.4073588
1.3555859,-1.3555859
1.4124708,-1.4124708
1.4208791,-1.4208791
1.4523218,-1.4523218
1.3810444,-1.3810444
1.3735095,-1.3735095
1.4424939,-1.4424939
1.4320312,-1.4320312
1.4449801,-1.4449801
1.4044243,-1.4044243
1.4382987,-1.4382987
1.3808204,-1.3808204
1.4043286,-1.4043286
1.4004595,-1.4004595
1.3817056,-1.3817056
1.4020743,-1.4020743
1.408361,-1.408361
1.3690332,-1.3690332
1.4003568,-1.4003568
1.3610623,-1.3610623
1.3760822,-1.3760822
1.352835,-1.352835
1.2723267,-1.2723267
1.3677304,-1.3677304
1.3525119,-1.3525119
1.3513196,-1.3513196
1.3774981,-1.3774981
1.3635538,-1.3635538
1.393065,-1.393065
1.4093559,-1.4093559
1.3930304,-1.3930304
1.3437332,-1.3437332
1.3686334,-1.3686334
1.4038582,-1.4038582
1.3664408,-1.3664408
1.3976471,-1.3976471
1.3848093,-1.3848093
1.3988147,-1.3988147
1.3429452,-1.3429452
1.40044,-1.40044
1.3528721,-1.3528721
1.2991719,-1.2991719
1.3506091,-1.3506091
1.3585284,-1.3585284
1.4186221,-1.4186221
1.4326404,-1.4326404
1.4319913,-1.4319913
1.467892,-1.467892
1.3991752,-1.3991752
1.3954389,-1.3954389
1.405091,-1.405091
1.3994777,-1.3994777
1.4209114,-1.4209114
1.3851256,-1.3851256
1.3696833,-1.3696833
1.371948,-1.371948
1.3784621,-1.3784621
1.4186096,-1.4186096
1.3870726,-1.3870726
1.3867702,-1.3867702
1.3412309,-1.3412309
1.4212314,-1.4212314
1.4285588,-1.4285588
1.4136057,-1.4136057
1.4227471,-1.4227471
1.4013624,-1.4013624
1.4330704,-1.4330704
1.3725028,-1.3725028
1.4103091,-1.4103091
1.3822899,-1.3822899
1.43081,-1.43081
1.4026484,-1.4026484
1.3684107,-1.3684107
1.3949224,-1.3949224
1.3549986,-1.3549986
1.3590505,-1.3590505
1.4069836,-1.4069836
1.378794,-1.378794
1.4017944,-1.4017944
1.3722974,-1.3722974
1.3754848,-1.3754848
1.3916935,-1.3916935
1.3749613,-1.3749613
1.3868932,-1.3868932
1.3665128,-1.3665128
1.4036863,-1.4036863
1.3629932,-1.3629932
1.3697146,-1.3697146
1.3485945,-1.3485945
1.3598835,-1.3598835
1.3460653,-1.3460653
1.3761309,-1.3761309
1.3594708,-1.3594708
1.3476119,-1.3476119
1.3328992,-1.3328992
1.3686299,-1.3686299
1.3449572,-1.3449572
1.3614459,-1.3614459
1.3705214,-1.3705214
1.3137841,-1.3137841
1.351587,-1.351587
1.3645535,-1.3645535
1.3193305,-1.3193305
1.3487651,-1.3487651
1.343986,-1.343986
1.3617967,-1.3617967
1.3713197,-1.3713197
1.3597622,-1.3597622
1.3857412,-1.3857412
1.3622632,-1.3622632
1.3894827,-1.3894827
1.3836222,-1.3836222
1.3702413,-1.3702413
1.3197613,-1.3197613
1.4051586,-1.4051586
1.3294557,-1.3294557
1.3808942,-1.3808942
1.3510623,-1.3510623
1.4091909,-1.4091909
1.3971183,-1.3971183
1.378072,-1.378072
1.414911,-1.414911
1.3982693,-1.3982693
1.4133569,-1.4133569
1.3852768,-1.3852768
1.3959053,-1.3959053
1.4428458,-1.4428458
1.4296566,-1.4296566
1.4231128,-1.4231128
1.4334978,-1.4334978
1.4092512,-1.4092512
1.3720806,-1.3720806
1.4044538,-1.4044538
1.3991693,-1.3991693
1.4113146,-1.4113146
1.3841057,-1.3841057
1.3948734,-1.3948734
1.3808303,-1.3808303
1.4132195,-1.4132195
1.3848921,-1.3848921
1.3707604,-1.3707604
1.344325,-1.344325
1.3714075,-1.3714075
1.3628736,-1.3628736
1.3490738,-1.3490738
1.3507293,-1.3507293
1.3525903,-1.3525903
1.3274722,-1.3274722
1.3715038,-1.3715038
1.3585978,-1.3585978
1.3592888,-1.3592888
1.3751242,-1.3751242
1.3877392,-1.3877392
1.3911016,-1.3911016
1.3563902,-1.3563902
1.385762,-1.385762
1.3911984,-1.3911984
1.4190066,-1.4190066
1.4188318,-1.4188318
1.4571507,-1.4571507
1.4819689,-1.4819689
1.4547031,-1.4547031
1.4630969,-1.4630969
1.4256102,-1.4256102
1.4923909,-1.4923909
1.4374988,-1.4374988
1.4480333,-1.4480333
1.4376453,-1.4376453
1.4101546,-1.4101546
1.4294161,-1.4294161
1.3853054,-1.3853054
1.3923984,-1.3923984
1.4244875,-1.4244875
1.4380652,-1.4380652
1.4181201,-1.4181201
1.3580644,-1.3580644
1.4191068,-1.4191068
1.3589978,-1.3589978
1.4026332,-1.4026332
1.423794,-1.423794
1.3969557,-1.3969557
1.4054594,-1.4054594
1.3774136,-1.3774136
1.3975711,-1.3975711
1.3676453,-1.3676453
1.4057869,-1.4057869
1.3972439,-1.3972439
1.3996787,-1.3996787
1.3821521,-1.3821521
1.3966844,-1.3966844
1.3959639,-1.3959639
1.3912253,-1.3912253
1.3787184,-1.3787184
1.3622878,-1.3622878
