[indiv, fitness, expression]
0,0.514981746673584,"mult(scalar(-0.05914746483938371), add(pow(add(pow(sub(div(x, x), add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371)))), y), cos(cos(abs(tan(add(div(add(div(x, x), y), x), tan(x))))))), mult(pow(add(div(add(div(tan(add(div(div(x, x), x), tan(x))), div(add(div(div(tan(scalar(-0.6996007053693953)), scalar(0.5103343217211065)), x), add(x, y)), div(x, x))), y), abs(add(sin(x), y))), div(pow(tan(div(scalar(-0.05914746483938371), x)), add(x, add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371))))), x)), y), add(scalar(-0.11283980558372053), div(add(scalar(-0.11283980558372053), div(div(div(x, x), mult(tan(add(sin(x), y)), pow(add(div(div(x, x), x), div(scalar(-0.05914746483938371), x)), x))), div(x, x))), div(x, x))))), mult(mult(mult(div(div(scalar(-0.05914746483938371), x), add(div(x, x), x)), sub(sign(div(x, x)), add(add(x, y), y))), add(pow(add(pow(sin(sign(sub(tan(x), scalar(0.9103730796757838)))), mult(mult(mult(div(scalar(0.5144743319508904), add(sin(x), y)), sub(add(div(x, x), y), add(x, div(y, x)))), mult(add(x, y), add(x, y))), add(sub(add(div(x, x), y), add(x, div(y, x))), add(sin(x), y)))), add(cos(scalar(0.005779111831418771)), y)), mult(pow(add(div(add(add(div(tan(scalar(-0.6996007053693953)), x), x), y), x), tan(x)), div(scalar(0.5144743319508904), add(pow(div(x, x), scalar(-0.05914746483938371)), div(scalar(-0.11283980558372053), x)))), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), add(div(x, x), y)), add(div(scalar(-0.05914746483938371), scalar(0.9302781064608312)), y))))), div(x, x))), sin(x))))"
1,0.5138031840324402,"mult(scalar(-0.05914746483938371), add(pow(add(pow(sub(div(x, x), add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371)))), y), cos(cos(abs(tan(add(div(add(div(x, x), y), x), tan(x))))))), mult(pow(add(div(add(div(tan(add(div(div(x, x), x), tan(x))), div(add(div(div(tan(scalar(-0.6996007053693953)), scalar(0.5103343217211065)), x), add(x, y)), div(x, x))), y), abs(add(sin(x), y))), div(div(x, x), x)), y), add(scalar(-0.11283980558372053), div(add(scalar(-0.11283980558372053), div(div(div(x, x), mult(tan(add(sin(x), y)), pow(add(div(div(x, x), x), div(scalar(-0.05914746483938371), x)), x))), div(x, x))), div(x, x))))), mult(mult(mult(div(div(scalar(-0.05914746483938371), x), add(div(x, x), x)), sub(sign(div(x, x)), add(add(x, y), y))), add(pow(add(pow(sin(sign(sub(tan(x), scalar(0.9103730796757838)))), mult(mult(mult(div(scalar(0.5144743319508904), add(sin(x), y)), sub(add(div(x, x), y), add(x, div(y, x)))), mult(add(x, y), add(x, y))), add(sub(add(div(x, x), y), add(x, div(y, x))), add(sin(x), y)))), add(cos(scalar(0.005779111831418771)), y)), mult(pow(add(div(add(add(div(tan(scalar(-0.6996007053693953)), x), x), y), x), tan(x)), div(scalar(0.5144743319508904), add(pow(div(x, x), scalar(-0.05914746483938371)), div(scalar(-0.11283980558372053), x)))), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), add(div(x, x), y)), add(div(scalar(-0.05914746483938371), scalar(0.9302781064608312)), y))))), div(x, x))), sin(x))))"
2,0.5132469534873962,"mult(scalar(-0.05914746483938371), add(pow(add(pow(sub(div(x, x), add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371)))), y), cos(cos(abs(tan(add(div(add(div(x, x), y), x), tan(x))))))), mult(pow(add(div(add(div(tan(add(div(div(x, x), x), tan(x))), div(add(div(div(tan(scalar(-0.6996007053693953)), scalar(0.5103343217211065)), x), add(x, y)), div(x, x))), y), abs(add(sin(x), y))), div(pow(tan(div(scalar(-0.05914746483938371), x)), add(x, add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371))))), x)), y), add(scalar(-0.11283980558372053), div(add(scalar(-0.11283980558372053), div(div(div(x, x), mult(tan(add(sin(x), y)), pow(add(div(div(x, x), x), div(scalar(-0.05914746483938371), x)), x))), div(x, x))), div(x, x))))), mult(mult(mult(div(div(scalar(-0.05914746483938371), x), add(div(x, x), x)), sub(sign(div(x, x)), add(add(x, y), y))), add(pow(add(pow(sin(sign(sub(tan(x), scalar(0.9103730796757838)))), mult(mult(mult(div(scalar(0.5144743319508904), add(sin(x), y)), sub(add(div(x, x), y), add(x, div(y, x)))), mult(add(x, y), add(x, y))), add(sub(add(div(x, x), y), add(x, div(y, x))), add(sin(x), y)))), add(cos(scalar(0.005779111831418771)), y)), mult(pow(add(div(add(add(div(tan(scalar(-0.6996007053693953)), x), x), y), x), tan(x)), div(scalar(0.5144743319508904), add(pow(div(x, x), scalar(-0.05914746483938371)), div(scalar(-0.11283980558372053), x)))), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), add(div(x, x), y)), add(div(scalar(-0.05914746483938371), scalar(0.9302781064608312)), y))))), pow(add(pow(scalar(-0.6996007053693953), pow(sin(sin(x)), y)), div(sin(x), x)), div(div(scalar(-0.05914746483938371), x), add(div(x, x), x))))), sin(x))))"
3,0.512651264667511,"mult(scalar(-0.05914746483938371), add(pow(add(pow(sub(div(x, x), add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371)))), y), cos(cos(abs(tan(add(div(add(div(x, x), y), x), tan(x))))))), mult(pow(add(div(add(div(tan(add(div(div(x, x), x), tan(x))), div(add(div(div(tan(scalar(-0.6996007053693953)), scalar(0.5103343217211065)), x), add(x, y)), div(x, x))), y), abs(add(sin(x), y))), div(pow(tan(div(scalar(-0.05914746483938371), x)), add(x, add(abs(div(x, x)), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371))))), x)), y), add(scalar(-0.11283980558372053), div(add(scalar(-0.11283980558372053), div(div(div(x, x), mult(tan(add(sin(x), y)), pow(add(div(div(x, x), x), div(scalar(-0.05914746483938371), x)), x))), div(x, x))), div(x, x))))), mult(mult(mult(div(div(scalar(-0.05914746483938371), x), add(div(x, x), x)), sub(sign(div(x, x)), add(add(x, y), y))), add(pow(add(pow(sin(sign(sub(tan(x), scalar(0.9103730796757838)))), mult(mult(mult(div(scalar(0.5144743319508904), add(sin(x), y)), sub(add(div(x, x), y), add(x, div(y, x)))), mult(add(x, y), add(x, y))), add(sub(add(div(x, x), y), add(x, div(y, x))), add(sin(x), y)))), add(cos(scalar(0.005779111831418771)), y)), mult(pow(add(div(add(add(div(tan(scalar(-0.6996007053693953)), x), x), y), x), tan(x)), div(scalar(0.5144743319508904), add(pow(div(x, x), scalar(-0.05914746483938371)), div(scalar(-0.11283980558372053), x)))), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), add(div(x, x), y)), add(div(scalar(-0.05914746483938371), scalar(0.9302781064608312)), y))))), div(x, x))), sin(x))))"
4,0.5093375444412231,"mult(scalar(-0.05914746483938371), add(pow(add(pow(sub(div(x, x), add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371)))), y), cos(cos(abs(tan(add(div(add(div(x, x), y), x), tan(x))))))), mult(pow(add(div(add(div(tan(add(div(mult(x, x), x), tan(x))), div(add(div(div(tan(scalar(-0.6996007053693953)), scalar(0.5103343217211065)), x), add(x, y)), scalar(0.005779111831418771))), y), abs(add(sin(x), y))), div(pow(tan(div(scalar(-0.05914746483938371), x)), add(x, add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371))))), x)), y), add(scalar(-0.11283980558372053), div(add(scalar(-0.11283980558372053), div(div(div(x, x), mult(tan(add(sin(x), y)), pow(add(div(div(x, x), x), div(scalar(-0.05914746483938371), x)), x))), div(x, x))), div(x, x))))), mult(mult(mult(div(div(scalar(-0.05914746483938371), x), add(div(x, x), x)), sub(sign(div(x, x)), add(add(x, y), y))), add(pow(add(pow(sin(sign(sub(tan(x), scalar(0.9103730796757838)))), mult(mult(mult(div(scalar(0.5144743319508904), add(sin(x), y)), sub(add(div(x, x), y), add(x, div(y, x)))), mult(add(x, y), add(x, y))), add(sub(add(div(x, x), y), add(x, div(y, x))), add(sin(x), y)))), add(cos(scalar(0.005779111831418771)), y)), mult(pow(add(div(add(add(div(tan(scalar(-0.6996007053693953)), x), x), y), x), tan(x)), div(scalar(0.5144743319508904), add(pow(div(x, x), scalar(-0.05914746483938371)), div(scalar(-0.11283980558372053), x)))), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), add(div(x, x), y)), add(div(scalar(-0.05914746483938371), scalar(0.9302781064608312)), y))))), div(x, x))), sin(x))))"
5,0.5082257390022278,"mult(scalar(-0.05914746483938371), add(pow(add(pow(sub(div(x, x), add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371)))), y), cos(cos(abs(tan(add(div(add(div(x, x), y), x), tan(x))))))), mult(pow(add(div(add(div(tan(add(div(div(x, x), x), tan(x))), div(add(div(div(tan(scalar(-0.6996007053693953)), scalar(0.5103343217211065)), x), add(x, y)), div(x, x))), sub(div(x, x), add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371))))), abs(add(sin(x), y))), div(pow(tan(div(scalar(-0.05914746483938371), x)), add(x, add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371))))), x)), y), add(scalar(-0.11283980558372053), div(add(scalar(-0.11283980558372053), div(div(div(x, x), mult(tan(add(sin(x), y)), pow(add(div(div(x, x), x), div(scalar(-0.05914746483938371), x)), x))), div(x, x))), div(x, x))))), mult(mult(mult(div(div(scalar(-0.05914746483938371), x), add(div(x, x), x)), sub(sign(div(x, x)), add(add(x, y), y))), add(pow(add(pow(sin(sign(sub(tan(x), scalar(0.9103730796757838)))), mult(mult(mult(div(scalar(0.5144743319508904), add(sin(x), y)), sub(add(div(x, x), y), add(x, div(y, x)))), mult(add(x, y), add(x, y))), add(sub(add(div(x, x), y), add(x, div(y, x))), add(sin(x), y)))), add(cos(scalar(0.005779111831418771)), y)), mult(pow(add(div(add(add(div(tan(scalar(-0.6996007053693953)), x), x), y), x), tan(x)), div(scalar(0.5144743319508904), add(pow(div(x, x), add(div(div(x, x), x), div(scalar(-0.05914746483938371), x))), div(scalar(-0.11283980558372053), x)))), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), add(div(x, x), y)), add(div(scalar(-0.05914746483938371), scalar(0.9302781064608312)), y))))), pow(add(pow(scalar(-0.6996007053693953), pow(sin(sin(x)), y)), div(sin(x), x)), div(div(scalar(-0.05914746483938371), x), add(div(x, x), x))))), sin(x))))"
6,0.5044445991516113,"mult(scalar(-0.05914746483938371), add(pow(add(pow(sub(div(x, x), add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371)))), y), cos(cos(abs(tan(add(div(add(div(x, x), y), x), tan(x))))))), mult(pow(add(div(add(div(tan(add(div(add(div(x, x), scalar(0.9440305890616878)), x), tan(x))), div(add(div(div(tan(scalar(-0.6996007053693953)), scalar(-0.39485679211100266)), div(scalar(-0.05914746483938371), scalar(0.9302781064608312))), add(x, y)), div(x, x))), y), abs(add(sin(x), y))), div(pow(tan(div(scalar(-0.05914746483938371), x)), add(x, scalar(0.5144743319508904))), x)), y), add(scalar(0.718453621501487), div(add(scalar(-0.11283980558372053), div(div(div(x, x), mult(tan(add(sin(x), y)), pow(add(div(div(x, x), x), div(scalar(-0.05914746483938371), x)), x))), div(x, x))), cos(scalar(-0.05914746483938371)))))), mult(mult(mult(div(div(scalar(-0.05914746483938371), x), add(div(x, x), x)), sub(sign(div(x, x)), add(add(x, y), y))), add(pow(add(pow(sin(sign(sub(tan(x), scalar(0.9103730796757838)))), mult(mult(mult(div(scalar(0.5144743319508904), add(sin(x), y)), sub(add(div(x, x), y), add(x, div(y, x)))), mult(add(x, y), add(x, y))), add(sub(add(div(x, x), y), add(x, div(y, x))), add(sin(x), y)))), add(cos(scalar(0.005779111831418771)), y)), mult(pow(add(div(add(add(div(tan(scalar(-0.6996007053693953)), x), x), y), x), tan(x)), div(scalar(0.5144743319508904), add(pow(div(x, x), scalar(-0.05914746483938371)), div(scalar(-0.11283980558372053), x)))), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), add(div(x, x), y)), add(div(scalar(-0.05914746483938371), scalar(0.9302781064608312)), y))))), pow(add(pow(scalar(-0.6996007053693953), pow(sin(sin(sign(sub(tan(x), scalar(0.9103730796757838))))), y)), div(sin(x), x)), div(div(scalar(-0.05914746483938371), x), add(div(x, x), x))))), sin(x))))"
7,0.5029195547103882,"mult(scalar(-0.05914746483938371), add(pow(add(pow(sub(div(x, x), add(abs(x), pow(tan(cos(x)), scalar(-0.05914746483938371)))), y), cos(cos(abs(tan(add(div(add(div(x, x), y), x), tan(x))))))), mult(pow(add(div(add(div(tan(add(div(div(x, x), x), tan(x))), div(add(div(div(tan(scalar(-0.6996007053693953)), scalar(0.5103343217211065)), x), add(x, y)), div(x, x))), y), abs(add(sin(x), y))), div(pow(tan(div(scalar(-0.05914746483938371), x)), add(x, add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371))))), x)), y), add(scalar(-0.11283980558372053), div(add(scalar(-0.11283980558372053), div(div(div(x, x), mult(tan(add(sin(x), y)), pow(add(div(div(x, x), x), div(scalar(-0.05914746483938371), x)), x))), div(x, x))), div(x, x))))), mult(mult(mult(div(div(scalar(-0.05914746483938371), x), add(div(x, x), x)), sub(sign(div(x, x)), add(add(x, y), y))), add(pow(add(pow(sin(sign(sub(tan(x), scalar(0.9103730796757838)))), mult(mult(mult(div(scalar(0.5144743319508904), add(sin(x), y)), sub(add(div(x, x), y), add(x, div(y, x)))), mult(add(x, y), add(x, y))), add(sub(add(div(x, x), y), add(x, div(y, x))), add(sin(x), y)))), add(cos(scalar(0.005779111831418771)), y)), mult(pow(add(div(add(add(div(tan(scalar(-0.6996007053693953)), x), x), y), x), tan(x)), div(scalar(0.5144743319508904), add(pow(div(x, x), scalar(-0.05914746483938371)), div(scalar(-0.11283980558372053), x)))), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), add(div(x, x), y)), add(div(scalar(-0.05914746483938371), scalar(0.9302781064608312)), y))))), div(x, x))), sin(x))))"
8,0.4930948317050934,"mult(scalar(-0.05914746483938371), add(pow(add(pow(sub(div(x, x), add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371)))), tan(div(scalar(-0.05914746483938371), x))), cos(cos(abs(tan(add(div(add(div(x, x), y), x), tan(x))))))), mult(pow(add(div(add(div(tan(add(div(div(x, x), x), tan(x))), div(add(div(div(tan(scalar(-0.6996007053693953)), scalar(0.5103343217211065)), x), add(x, y)), div(x, x))), y), abs(add(sin(x), y))), div(pow(tan(div(scalar(-0.05914746483938371), x)), add(x, add(abs(x), pow(tan(cos(scalar(-0.05914746483938371))), scalar(-0.05914746483938371))))), x)), y), add(scalar(-0.11283980558372053), div(add(scalar(-0.11283980558372053), div(div(div(x, x), mult(tan(add(sin(x), y)), pow(add(div(div(x, x), x), div(scalar(-0.05914746483938371), x)), x))), div(x, x))), div(x, x))))), mult(mult(mult(div(div(scalar(-0.05914746483938371), x), add(div(x, x), x)), sub(sign(div(x, x)), add(add(x, y), y))), add(pow(add(pow(sin(sign(sub(tan(x), scalar(0.9103730796757838)))), mult(mult(mult(div(scalar(0.5144743319508904), add(sin(x), y)), sub(add(div(x, x), y), add(x, div(y, x)))), mult(add(x, y), add(x, y))), add(sub(add(div(x, x), y), add(x, div(y, x))), add(sin(x), y)))), add(cos(scalar(0.005779111831418771)), y)), mult(pow(add(div(add(add(div(tan(scalar(-0.6996007053693953)), x), x), y), x), tan(x)), div(scalar(0.5144743319508904), add(pow(div(x, x), scalar(-0.05914746483938371)), div(scalar(-0.11283980558372053), x)))), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), add(div(x, x), y)), add(div(scalar(-0.05914746483938371), scalar(0.9302781064608312)), y))))), div(x, x))), sin(x))))"
9,0.4915480315685272,"mult(scalar(-0.05914746483938371), add(pow(add(pow(tan(add(div(x, x), y)), mult(mult(mult(div(x, div(scalar(-0.11283980558372053), x)), sub(div(x, x), add(x, pow(scalar(-0.6996007053693953), scalar(-0.05914746483938371))))), mult(tan(tan(add(x, y))), tan(abs(div(scalar(-0.05914746483938371), x))))), add(scalar(-0.11283980558372053), div(abs(scalar(-0.40805560461393653)), add(div(scalar(-0.05914746483938371), x), div(x, x)))))), cos(cos(abs(tan(add(div(add(div(y, x), y), x), tan(x))))))), mult(pow(add(div(add(div(x, div(add(div(x, x), y), x)), y), x), div(pow(tan(div(scalar(-0.05914746483938371), x)), div(scalar(0.5144743319508904), add(div(x, x), y))), x)), y), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), mult(tan(add(div(x, x), y)), tan(add(x, y)))), sign(div(x, x)))))), mult(mult(mult(div(div(scalar(-0.05914746483938371), x), x), sub(sign(add(div(x, x), div(x, cos(scalar(0.005779111831418771))))), add(x, y))), add(pow(add(pow(tan(abs(mult(tan(add(div(x, x), y)), tan(add(x, y))))), mult(mult(mult(div(tan(div(scalar(-0.05914746483938371), x)), x), sub(sign(div(x, x)), add(x, y))), mult(tan(div(y, x)), tan(abs(div(scalar(-0.05914746483938371), x))))), add(x, div(scalar(-0.05914746483938371), add(div(x, x), cos(scalar(0.005779111831418771))))))), add(cos(scalar(0.005779111831418771)), y)), mult(pow(add(div(add(add(div(x, x), y), y), x), tan(x)), div(scalar(0.5144743319508904), add(div(x, x), y))), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), add(div(x, x), y)), add(div(scalar(-0.05914746483938371), scalar(0.9302781064608312)), y))))), mult(mult(div(x, x), mult(tan(x), div(x, x))), add(scalar(-0.11283980558372053), div(div(scalar(0.5144743319508904), add(div(x, x), cos(add(div(x, x), y)))), add(div(scalar(-0.05914746483938371), tan(add(div(x, x), y))), y)))))), sign(div(div(scalar(-0.05914746483938371), x), div(scalar(-0.05914746483938371), x))))))"
