[indiv, fitness, expression]
0,0.7865801453590393,"mult(pow(add(div(add(sub(scalar(-0.34945985145244496), scalar(0.14515260009642938)), abs(abs(scalar(0.36470546241851154)))), pow(abs(x), scalar(-0.3511701244989074))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))), sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.34945985145244496), abs(x)), sub(scalar(-0.3511701244989074), tan(tan(tan(sign(sign(pow(scalar(0.35962552190081065), y)))))))))), mult(add(sin(tan(tan(cos(sub(abs(tan(sub(abs(x), sin(sign(div(scalar(-0.3511701244989074), x)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))))))), tan(tan(sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.733485019431426), abs(x)), sub(scalar(-0.3511701244989074), tan(sin(sign(tan(sign(sign(scalar(-0.34945985145244496))))))))))))), mult(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), add(abs(sub(add(div(add(pow(scalar(0.35962552190081065), y), tan(abs(tan(sign(scalar(-0.34945985145244496)))))), sub(scalar(-0.3511701244989074), tan(abs(pow(abs(x), scalar(0.049040462131975104)))))), tan(pow(y, scalar(0.14211592764564296)))), abs(sub(scalar(-0.3511701244989074), sub(div(add(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), tan(abs(x))), sub(scalar(-0.3511701244989074), tan(abs(x)))), add(abs(x), scalar(0.439526070775095))))))), tan(tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675)))))))))"
1,0.7865801453590393,"mult(pow(add(div(add(sub(scalar(-0.34945985145244496), scalar(0.14515260009642938)), abs(abs(scalar(0.36470546241851154)))), pow(abs(x), scalar(-0.3511701244989074))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))), sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.34945985145244496), abs(x)), sub(scalar(-0.3511701244989074), tan(tan(tan(sign(sign(pow(scalar(0.35962552190081065), y)))))))))), mult(add(sin(tan(tan(cos(sub(abs(tan(sub(abs(x), sin(sign(div(scalar(-0.3511701244989074), x)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))))))), tan(tan(sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.733485019431426), abs(x)), sub(scalar(-0.3511701244989074), tan(sin(sign(tan(sign(sign(scalar(-0.34945985145244496))))))))))))), mult(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), add(abs(sub(add(div(add(pow(scalar(0.35962552190081065), y), tan(abs(tan(sign(scalar(-0.34945985145244496)))))), sub(scalar(-0.3511701244989074), tan(abs(pow(abs(x), scalar(0.049040462131975104)))))), tan(pow(y, scalar(0.14211592764564296)))), abs(sub(scalar(-0.3511701244989074), sub(div(add(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), tan(abs(x))), sub(scalar(-0.3511701244989074), tan(abs(x)))), add(abs(x), scalar(0.439526070775095))))))), tan(tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675)))))))))"
2,0.7859797477722168,"mult(pow(add(div(add(sub(scalar(-0.34945985145244496), scalar(0.14515260009642938)), abs(abs(scalar(0.36470546241851154)))), pow(abs(x), scalar(-0.3511701244989074))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))), sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.34945985145244496), abs(x)), sub(scalar(-0.3511701244989074), tan(tan(tan(sign(sign(pow(scalar(0.35962552190081065), y)))))))))), mult(add(sin(tan(tan(cos(sub(abs(tan(sub(abs(x), sin(sign(div(scalar(-0.3511701244989074), x)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))))))), tan(tan(sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.733485019431426), abs(x)), sub(scalar(-0.3511701244989074), tan(sin(sign(tan(scalar(-0.6323222785725235))))))))))), mult(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), add(abs(sub(add(div(add(pow(scalar(0.35962552190081065), y), tan(abs(tan(sign(scalar(-0.34945985145244496)))))), sub(scalar(-0.3511701244989074), tan(abs(pow(abs(x), scalar(0.049040462131975104)))))), tan(pow(y, scalar(0.14211592764564296)))), abs(sub(scalar(-0.3511701244989074), sub(div(add(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), tan(abs(x))), sub(scalar(-0.3511701244989074), tan(abs(x)))), add(abs(x), scalar(0.439526070775095))))))), tan(tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675)))))))))"
3,0.7825183272361755,"mult(pow(add(div(add(scalar(-0.34945985145244496), abs(abs(scalar(-0.34267246587961675)))), sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))), sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.34945985145244496), abs(x)), sub(scalar(-0.3511701244989074), tan(tan(tan(sign(sign(scalar(-0.34945985145244496)))))))))), mult(add(sin(tan(tan(cos(sub(abs(tan(sub(abs(x), sin(sign(div(scalar(-0.3511701244989074), x)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))))))), tan(tan(sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.733485019431426), abs(x)), sub(scalar(-0.3511701244989074), tan(sin(sign(scalar(-0.34945985145244496)))))))))), mult(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), add(abs(sub(add(div(add(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), tan(abs(pow(abs(x), scalar(0.049040462131975104))))), sub(scalar(-0.3511701244989074), tan(abs(pow(abs(x), scalar(0.049040462131975104)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))), abs(sub(scalar(-0.3511701244989074), add(div(add(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), tan(abs(x))), sub(scalar(-0.3511701244989074), tan(abs(x)))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))))))), tan(tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675)))))))))"
4,0.7825183272361755,"mult(pow(add(div(add(scalar(-0.34945985145244496), abs(abs(scalar(-0.34267246587961675)))), sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))), sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.34945985145244496), abs(x)), sub(scalar(-0.3511701244989074), tan(tan(tan(sign(sign(scalar(-0.34945985145244496)))))))))), mult(add(sin(tan(tan(cos(sub(abs(tan(sub(abs(x), sin(sign(div(scalar(-0.3511701244989074), x)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))))))), tan(tan(sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.733485019431426), abs(x)), sub(scalar(-0.3511701244989074), tan(sin(sign(scalar(-0.34945985145244496)))))))))), mult(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), add(abs(sub(add(div(add(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), tan(abs(pow(abs(x), scalar(0.049040462131975104))))), sub(scalar(-0.3511701244989074), tan(abs(pow(abs(x), scalar(0.049040462131975104)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))), abs(sub(scalar(-0.3511701244989074), add(div(add(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), tan(abs(x))), sub(scalar(-0.3511701244989074), tan(abs(x)))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))))))), tan(tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675)))))))))"
5,0.7805495262145996,"mult(pow(add(div(add(sub(scalar(-0.34945985145244496), scalar(0.14515260009642938)), abs(abs(scalar(0.36470546241851154)))), pow(abs(x), scalar(-0.3511701244989074))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))), sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.34945985145244496), abs(x)), sub(scalar(-0.3511701244989074), tan(tan(tan(sign(sign(pow(scalar(0.35962552190081065), y)))))))))), mult(add(sin(tan(tan(cos(sub(abs(tan(sub(abs(x), sin(sign(div(scalar(-0.3511701244989074), x)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))))))), tan(tan(sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.733485019431426), abs(x)), sub(scalar(-0.3511701244989074), tan(sin(sign(tan(sign(sign(scalar(-0.34945985145244496))))))))))))), mult(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), add(abs(sub(add(div(add(pow(scalar(0.35962552190081065), y), tan(abs(tan(sign(scalar(-0.34945985145244496)))))), sub(scalar(-0.3511701244989074), tan(abs(pow(abs(x), scalar(0.049040462131975104)))))), tan(pow(y, scalar(0.14211592764564296)))), abs(sub(scalar(-0.3511701244989074), sub(div(add(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), tan(abs(x))), sub(scalar(-0.3511701244989074), tan(abs(x)))), add(abs(x), scalar(0.439526070775095))))))), tan(tan(add(scalar(-0.34945985145244496), pow(abs(x), abs(x)))))))))"
6,0.7796668410301208,"mult(pow(add(div(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))), sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))), sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.34945985145244496), abs(x)), sub(scalar(-0.3511701244989074), tan(tan(tan(sign(sign(scalar(-0.34945985145244496)))))))))), mult(add(sin(tan(tan(cos(sub(abs(tan(sub(abs(x), sin(sign(div(scalar(-0.3511701244989074), x)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))))))), tan(tan(sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.733485019431426), abs(x)), sub(scalar(-0.3511701244989074), tan(sin(sign(scalar(-0.34945985145244496)))))))))), mult(add(tan(y), pow(abs(x), scalar(0.049040462131975104))), add(abs(sub(add(div(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))), sub(scalar(-0.3511701244989074), tan(abs(x)))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))), sub(sub(scalar(-0.3511701244989074), tan(abs(scalar(-0.34945985145244496)))), sign(y)))), tan(abs(cos(scalar(-0.3511701244989074))))))))"
7,0.7779129147529602,"mult(pow(add(div(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))), sub(scalar(-0.3511701244989074), tan(abs(x)))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))), sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.34945985145244496), abs(x)), sub(scalar(-0.3511701244989074), tan(tan(tan(sign(scalar(-0.34945985145244496))))))))), mult(add(sin(tan(tan(cos(sub(abs(tan(sub(abs(x), tan(sign(scalar(-0.34945985145244496)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))))))), tan(tan(sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.733485019431426), abs(x)), sub(scalar(-0.3511701244989074), tan(sin(sign(scalar(-0.34945985145244496)))))))))), mult(add(tan(y), pow(tan(abs(x)), scalar(0.049040462131975104))), add(abs(sub(abs(tan(abs(scalar(-0.34267246587961675)))), sub(sub(scalar(-0.3511701244989074), mult(abs(scalar(-0.34945985145244496)), x)), sign(y)))), tan(abs(cos(scalar(-0.3511701244989074))))))))"
8,0.7779129147529602,"mult(pow(add(div(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))), sub(scalar(-0.3511701244989074), tan(abs(x)))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))), sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.34945985145244496), abs(x)), sub(scalar(-0.3511701244989074), tan(tan(tan(sign(scalar(-0.34945985145244496))))))))), mult(add(sin(tan(tan(cos(sub(abs(tan(sub(abs(x), tan(sign(scalar(-0.34945985145244496)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))))))), tan(tan(sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.733485019431426), abs(x)), sub(scalar(-0.3511701244989074), tan(sin(sign(scalar(-0.34945985145244496)))))))))), mult(add(tan(y), pow(tan(abs(x)), scalar(0.049040462131975104))), add(abs(sub(abs(tan(abs(scalar(-0.34267246587961675)))), sub(sub(scalar(-0.3511701244989074), mult(abs(scalar(-0.34945985145244496)), x)), sign(y)))), tan(abs(cos(scalar(-0.3511701244989074))))))))"
9,0.7779129147529602,"mult(pow(add(div(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))), sub(scalar(-0.3511701244989074), tan(abs(x)))), add(scalar(-0.3511701244989074), scalar(0.439526070775095))), sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.34945985145244496), abs(x)), sub(scalar(-0.3511701244989074), tan(tan(tan(sign(scalar(-0.34945985145244496))))))))), mult(add(sin(tan(tan(cos(sub(abs(tan(sub(abs(x), tan(sign(scalar(-0.34945985145244496)))))), tan(add(scalar(-0.34945985145244496), abs(scalar(-0.34267246587961675))))))))), tan(tan(sub(abs(sub(scalar(-0.3511701244989074), tan(abs(pow(scalar(0.35962552190081065), y))))), div(add(scalar(-0.733485019431426), abs(x)), sub(scalar(-0.3511701244989074), tan(sin(sign(scalar(-0.34945985145244496)))))))))), mult(add(tan(y), pow(tan(abs(x)), scalar(0.049040462131975104))), add(abs(sub(abs(tan(abs(scalar(-0.34267246587961675)))), sub(sub(scalar(-0.3511701244989074), mult(abs(scalar(-0.34945985145244496)), x)), sign(y)))), tan(abs(cos(scalar(-0.3511701244989074))))))))"
