[d_loss, g_loss]
1.3454905,0.6984383
1.3182739,0.67047375
1.2924263,0.6469654
1.2767944,0.62256825
1.2613467,0.6020464
1.2445107,0.58285546
1.2308266,0.56617486
1.2165389,0.5540673
1.2037774,0.54466915
1.1864549,0.5363318
1.1749477,0.53120905
1.1693689,0.52502346
1.1435385,0.52448857
1.1379315,0.51966
1.1280289,0.52005225
1.1201689,0.5199277
1.1133674,0.5189838
1.1122237,0.5130441
1.1113743,0.50801814
1.1172072,0.50005037
1.1225688,0.4941849
1.143696,0.4818428
1.1349945,0.4833676
1.1458365,0.47869134
1.1392673,0.48176166
1.1418421,0.48283845
1.1469927,0.48170567
1.1532285,0.4813816
1.1641374,0.47563127
1.178862,0.4680357
1.2082205,0.45634428
1.2385333,0.44025725
1.2813258,0.42623323
1.3099408,0.41885594
1.3349143,0.40555483
1.349645,0.40415907
1.3541225,0.4054902
1.3666672,0.40517408
1.3680246,0.41444412
1.3598378,0.42592156
1.3562068,0.43600202
1.348383,0.45196164
1.3169881,0.47073
1.3049884,0.4876026
1.2936065,0.50708866
1.2756709,0.5265855
1.2516739,0.544583
1.2380564,0.56408924
1.2266006,0.5788832
1.2303759,0.5937174
1.1945577,0.6145321
1.2030607,0.61575294
1.2109427,0.6178364
1.1946039,0.6242627
1.1983467,0.6184851
1.2144377,0.61318547
1.2030327,0.6087017
1.1986446,0.6029161
1.2070807,0.6009091
1.1938314,0.59371114
1.1972988,0.60330373
1.1992285,0.59506327
1.1718616,0.59840524
1.1711392,0.5985937
1.1708697,0.5978917
1.1466728,0.5994028
1.1412456,0.5984629
1.1353304,0.6020714
1.128879,0.60537475
1.1370213,0.5997746
1.118137,0.60101485
1.1375406,0.59338135
1.1400088,0.5863647
1.1324444,0.57440734
1.1431295,0.5624119
1.1573806,0.5604345
1.1621716,0.5584382
1.1616496,0.5634156
1.153862,0.57087946
1.1433874,0.5765637
1.140811,0.58108306
1.1342392,0.5939533
1.1034791,0.61591965
1.090582,0.6309625
1.0879352,0.645785
1.0905325,0.662786
1.0601776,0.6826837
1.0391121,0.7120169
1.0125238,0.72197896
1.0072845,0.7348556
1.0207782,0.7432838
0.9946282,0.75515604
1.0135515,0.74487126
1.011334,0.73552877
1.0451998,0.7177297
1.0379022,0.70612144
1.0639981,0.6829145
1.0916381,0.66190505
1.0684795,0.6540367
1.1169953,0.6431996
1.0907443,0.64848036
1.0587407,0.6490927
1.1023387,0.66069275
1.0678653,0.6725514
1.0515084,0.6967696
1.054156,0.6840466
1.0405921,0.6874366
1.065937,0.6899502
1.0768981,0.68997014
1.0800269,0.6800575
1.08732,0.67647004
1.0780215,0.67554355
1.0620363,0.67333436
1.0553274,0.67346185
1.0903344,0.6665138
1.1007711,0.6692099
1.1284626,0.66957664
1.1106266,0.67314446
1.1276727,0.6739183
1.1205484,0.68500954
