[d_loss, g_loss]
1.4269416,0.68835855
1.3883058,0.6683013
1.3508266,0.6497477
1.3083,0.6429026
1.2761321,0.6264979
1.2403289,0.6201704
1.2117792,0.61145854
1.1807399,0.60668325
1.1587496,0.59753096
1.129034,0.5972136
1.1108028,0.5900962
1.082069,0.590237
1.0698411,0.5822361
1.0602336,0.58053744
1.0449295,0.5748697
1.0408986,0.5659291
1.0430198,0.55580235
1.0463715,0.5462254
1.0547843,0.5320612
1.0688411,0.51708883
1.087858,0.50105786
1.1120425,0.48065472
1.1347854,0.4641672
1.1583898,0.44628158
1.2035891,0.42549905
1.2309148,0.4106771
1.2580676,0.3968557
1.2741109,0.3887971
1.2998486,0.3803728
1.3023635,0.38052237
1.3032885,0.38064003
1.3063531,0.3834523
1.2968132,0.38960245
1.2870672,0.39870083
1.272487,0.4103347
1.2452912,0.4252513
1.2175144,0.44434616
1.2029313,0.4614807
1.1628574,0.4910223
1.1348534,0.5119876
1.0878389,0.54632723
1.0763618,0.56978333
1.0432687,0.6026755
1.0165684,0.62427586
0.9973407,0.64908355
0.98778707,0.67198545
0.9756194,0.6894136
0.9602828,0.7045406
0.9474833,0.72453296
0.94308937,0.74197364
0.9349687,0.7556983
0.9153041,0.76961225
0.92384523,0.7833711
0.9070834,0.80209374
0.89048487,0.8152114
0.8863238,0.8315171
0.8760089,0.829337
0.8636258,0.84828824
0.8656628,0.8475094
0.8626747,0.8471549
0.8658103,0.8368467
0.89032805,0.81385916
0.90529037,0.79234743
0.9133352,0.7644265
0.95744145,0.7229984
0.98943216,0.6913236
1.0152607,0.6639723
1.0538499,0.62983584
1.081196,0.6090967
1.1124552,0.58374083
1.120624,0.56671304
1.1529053,0.5616126
1.163209,0.5524627
1.1875035,0.54404545
1.1874185,0.54492784
1.183105,0.56378525
1.1634845,0.57437426
1.1580931,0.59200007
1.1418374,0.6206967
1.099153,0.64747494
1.0777507,0.6638427
1.0700887,0.6863867
1.0732994,0.70574284
1.0163535,0.734984
1.006223,0.74056304
0.98324895,0.76668054
1.0000615,0.78116167
0.9439315,0.7963031
0.953116,0.78665566
0.9259448,0.7995412
0.9201663,0.8115404
0.90973926,0.8205375
0.8800137,0.82219076
0.8996874,0.82592297
0.865927,0.8406488
0.92003024,0.85239595
0.8157514,0.8651043
0.81877947,0.8731992
0.80745244,0.88175577
0.78681886,0.9178432
0.76978725,0.9467344
0.7428818,0.978352
0.7323619,1.0096008
0.71226513,1.046196
0.7106682,1.0733448
0.68793184,1.1013893
0.6692579,1.1054299
0.68706363,1.1075473
0.6825466,1.084217
0.6955582,1.0579784
0.7043817,1.0381138
0.7237761,0.9906461
0.74594253,0.95836216
0.75398725,0.9470391
0.7665998,0.919875
0.7932303,0.90114605
0.80362886,0.88380957
0.7990592,0.8740125
0.79785514,0.8773582
0.76643485,0.89942455
