[d_loss, g_loss]
1.3871026,-1.3871026
1.3978934,-1.3978934
1.3866677,-1.3866677
1.3479278,-1.3479278
1.3778658,-1.3778658
1.336699,-1.336699
1.3394251,-1.3394251
1.3092089,-1.3092089
1.2661271,-1.2661271
1.246415,-1.246415
1.3265417,-1.3265417
1.2506356,-1.2506356
1.2871319,-1.2871319
1.3222984,-1.3222984
1.2969668,-1.2969668
1.2676996,-1.2676996
1.2766106,-1.2766106
1.2402165,-1.2402165
1.2467533,-1.2467533
1.3459039,-1.3459039
1.304307,-1.304307
1.2818842,-1.2818842
1.3098714,-1.3098714
1.3639127,-1.3639127
1.4191449,-1.4191449
1.3457744,-1.3457744
1.4199147,-1.4199147
1.366684,-1.366684
1.4393305,-1.4393305
1.5052658,-1.5052658
1.3856812,-1.3856812
1.3799474,-1.3799474
1.498217,-1.498217
1.4489782,-1.4489782
1.4086491,-1.4086491
1.4641346,-1.4641346
1.4205811,-1.4205811
1.4103935,-1.4103935
1.4174702,-1.4174702
1.3516897,-1.3516897
1.3603065,-1.3603065
1.3847893,-1.3847893
1.3118042,-1.3118042
1.3551241,-1.3551241
1.3351686,-1.3351686
1.3196914,-1.3196914
1.3600235,-1.3600235
1.2817473,-1.2817473
1.3125232,-1.3125232
1.2704072,-1.2704072
1.2591214,-1.2591214
1.2082442,-1.2082442
1.2840884,-1.2840884
1.2751868,-1.2751868
1.376564,-1.376564
1.3502257,-1.3502257
1.3927693,-1.3927693
1.3146211,-1.3146211
1.3910432,-1.3910432
1.5262508,-1.5262508
1.5395595,-1.5395595
1.5683544,-1.5683544
1.5153862,-1.5153862
1.544908,-1.544908
1.4859798,-1.4859798
1.4407613,-1.4407613
1.5025846,-1.5025846
1.4791458,-1.4791458
1.4893758,-1.4893758
1.3495364,-1.3495364
1.4024038,-1.4024038
1.5037354,-1.5037354
1.4853218,-1.4853218
1.4399283,-1.4399283
1.2872123,-1.2872123
1.3929477,-1.3929477
1.3825465,-1.3825465
1.4257836,-1.4257836
1.3843677,-1.3843677
1.3918633,-1.3918633
1.3259339,-1.3259339
1.4198352,-1.4198352
1.4425447,-1.4425447
1.4578559,-1.4578559
1.4196451,-1.4196451
1.4029653,-1.4029653
1.3786697,-1.3786697
1.4821761,-1.4821761
1.3662351,-1.3662351
1.4201367,-1.4201367
1.355338,-1.355338
1.3934829,-1.3934829
1.2830187,-1.2830187
1.3195508,-1.3195508
1.4097528,-1.4097528
1.3655188,-1.3655188
1.2778189,-1.2778189
1.3412399,-1.3412399
1.2885218,-1.2885218
1.3111485,-1.3111485
1.3056866,-1.3056866
1.3125844,-1.3125844
1.230061,-1.230061
1.3621876,-1.3621876
1.320331,-1.320331
1.3167124,-1.3167124
1.3273106,-1.3273106
1.2834735,-1.2834735
1.3063302,-1.3063302
1.265075,-1.265075
1.2894541,-1.2894541
1.4050355,-1.4050355
1.339226,-1.339226
1.286758,-1.286758
1.3113568,-1.3113568
1.3257291,-1.3257291
1.3160515,-1.3160515
