[d_loss, g_loss]
1.4403477,-1.4403477
1.3997054,-1.3997054
1.4512968,-1.4512968
1.4339321,-1.4339321
1.4051297,-1.4051297
1.4349189,-1.4349189
1.4689308,-1.4689308
1.4318998,-1.4318998
1.4428207,-1.4428207
1.4472271,-1.4472271
1.4490714,-1.4490714
1.4338031,-1.4338031
1.4395714,-1.4395714
1.429235,-1.429235
1.4253079,-1.4253079
1.4148413,-1.4148413
1.3965045,-1.3965045
1.3983207,-1.3983207
1.373594,-1.373594
1.346662,-1.346662
1.3965073,-1.3965073
1.4668946,-1.4668946
1.479637,-1.479637
1.4503778,-1.4503778
1.4227228,-1.4227228
1.4455557,-1.4455557
1.4019482,-1.4019482
1.3761827,-1.3761827
1.4804564,-1.4804564
1.4920752,-1.4920752
1.4455881,-1.4455881
1.4599646,-1.4599646
1.4210837,-1.4210837
1.4016471,-1.4016471
1.4014608,-1.4014608
1.4283937,-1.4283937
1.4645383,-1.4645383
1.4576502,-1.4576502
1.430918,-1.430918
1.4568472,-1.4568472
1.4500899,-1.4500899
1.4261326,-1.4261326
1.4627551,-1.4627551
1.3895044,-1.3895044
1.3915502,-1.3915502
1.4084377,-1.4084377
1.3888499,-1.3888499
1.3523221,-1.3523221
1.3819828,-1.3819828
1.3409588,-1.3409588
1.3334683,-1.3334683
1.4010999,-1.4010999
1.4120862,-1.4120862
1.4180448,-1.4180448
1.4262316,-1.4262316
1.4108058,-1.4108058
1.3899922,-1.3899922
1.3867667,-1.3867667
1.3821197,-1.3821197
1.3551338,-1.3551338
1.3523374,-1.3523374
1.3810613,-1.3810613
1.4027265,-1.4027265
1.3943989,-1.3943989
1.4673576,-1.4673576
1.445334,-1.445334
1.4635148,-1.4635148
1.4779992,-1.4779992
1.5029086,-1.5029086
1.4942522,-1.4942522
1.4599316,-1.4599316
1.4291676,-1.4291676
1.4921972,-1.4921972
1.467587,-1.467587
1.5143977,-1.5143977
1.4899595,-1.4899595
1.493045,-1.493045
1.501108,-1.501108
1.5223181,-1.5223181
1.4789281,-1.4789281
1.4841304,-1.4841304
1.4802878,-1.4802878
1.4655168,-1.4655168
1.4494959,-1.4494959
1.3900362,-1.3900362
1.3755941,-1.3755941
1.4114075,-1.4114075
1.4096732,-1.4096732
1.4336805,-1.4336805
1.4243491,-1.4243491
1.4339558,-1.4339558
1.4301009,-1.4301009
1.4090645,-1.4090645
1.4249251,-1.4249251
1.4161026,-1.4161026
1.3761365,-1.3761365
1.3794473,-1.3794473
1.3966426,-1.3966426
1.4202192,-1.4202192
1.4397937,-1.4397937
1.4276086,-1.4276086
1.4522362,-1.4522362
1.4374704,-1.4374704
1.4476769,-1.4476769
1.4186201,-1.4186201
1.4184905,-1.4184905
1.432939,-1.432939
1.4337187,-1.4337187
1.4225892,-1.4225892
1.4380211,-1.4380211
1.409966,-1.409966
1.4019095,-1.4019095
1.4274071,-1.4274071
1.4051269,-1.4051269
1.4173458,-1.4173458
1.3963459,-1.3963459
1.4440887,-1.4440887
1.4546788,-1.4546788
1.4467814,-1.4467814
1.4196632,-1.4196632
1.4287533,-1.4287533
1.4484107,-1.4484107
1.4534321,-1.4534321
1.4422594,-1.4422594
1.4580941,-1.4580941
1.4699342,-1.4699342
1.4954431,-1.4954431
1.5176258,-1.5176258
1.5099956,-1.5099956
1.4767399,-1.4767399
1.4741598,-1.4741598
1.4458833,-1.4458833
1.4232723,-1.4232723
1.4217894,-1.4217894
1.3913409,-1.3913409
1.421091,-1.421091
1.4658442,-1.4658442
1.4508798,-1.4508798
1.5065467,-1.5065467
1.4665267,-1.4665267
1.5066576,-1.5066576
1.4792724,-1.4792724
1.4840227,-1.4840227
1.4999993,-1.4999993
1.4941578,-1.4941578
1.4641533,-1.4641533
1.4903306,-1.4903306
1.4956733,-1.4956733
1.4864731,-1.4864731
1.4403951,-1.4403951
1.4700925,-1.4700925
1.4667404,-1.4667404
1.4387279,-1.4387279
1.467025,-1.467025
1.4299712,-1.4299712
1.4550288,-1.4550288
1.475135,-1.475135
1.450065,-1.450065
1.4472495,-1.4472495
1.4252028,-1.4252028
1.4332906,-1.4332906
1.446847,-1.446847
1.4294839,-1.4294839
1.4365005,-1.4365005
1.4699755,-1.4699755
1.4414937,-1.4414937
1.4779403,-1.4779403
1.4640039,-1.4640039
1.4410449,-1.4410449
1.4218711,-1.4218711
1.4374502,-1.4374502
1.4297178,-1.4297178
1.4153798,-1.4153798
1.4193819,-1.4193819
1.4294752,-1.4294752
1.4157362,-1.4157362
1.433456,-1.433456
1.424894,-1.424894
1.4344395,-1.4344395
1.4319854,-1.4319854
1.4274515,-1.4274515
1.4566929,-1.4566929
1.4601321,-1.4601321
1.4145219,-1.4145219
1.4464786,-1.4464786
1.43052,-1.43052
1.3910744,-1.3910744
1.4114163,-1.4114163
1.4204888,-1.4204888
1.4030455,-1.4030455
1.4099061,-1.4099061
1.423556,-1.423556
1.4143538,-1.4143538
1.3865161,-1.3865161
1.4116521,-1.4116521
1.3925154,-1.3925154
1.3834105,-1.3834105
1.3909626,-1.3909626
1.3955178,-1.3955178
1.4154549,-1.4154549
1.4389606,-1.4389606
1.4035945,-1.4035945
1.4357419,-1.4357419
1.4079688,-1.4079688
1.437588,-1.437588
1.4350035,-1.4350035
1.4517264,-1.4517264
1.4245048,-1.4245048
1.4330041,-1.4330041
1.4131875,-1.4131875
1.3952159,-1.3952159
1.38339,-1.38339
1.4114014,-1.4114014
1.4198353,-1.4198353
1.4367332,-1.4367332
1.4313482,-1.4313482
1.4180763,-1.4180763
1.4193723,-1.4193723
1.4641176,-1.4641176
1.4263583,-1.4263583
1.4350297,-1.4350297
1.447768,-1.447768
1.4525948,-1.4525948
1.4228871,-1.4228871
1.3973936,-1.3973936
1.431006,-1.431006
1.4153464,-1.4153464
1.4235909,-1.4235909
1.4174197,-1.4174197
1.4375751,-1.4375751
1.4109468,-1.4109468
1.4227506,-1.4227506
1.3730325,-1.3730325
1.4444835,-1.4444835
1.4278533,-1.4278533
1.419552,-1.419552
1.4091244,-1.4091244
1.4394288,-1.4394288
1.4010248,-1.4010248
1.3886477,-1.3886477
1.3913953,-1.3913953
1.382018,-1.382018
1.4003689,-1.4003689
1.3821462,-1.3821462
1.3670866,-1.3670866
1.4004699,-1.4004699
1.3817302,-1.3817302
1.4274348,-1.4274348
1.4270278,-1.4270278
1.4237492,-1.4237492
1.3963485,-1.3963485
1.4263672,-1.4263672
1.4067981,-1.4067981
1.3992076,-1.3992076
1.3775841,-1.3775841
1.4099987,-1.4099987
1.4267435,-1.4267435
1.4310496,-1.4310496
1.4248216,-1.4248216
1.424298,-1.424298
1.418235,-1.418235
1.4237546,-1.4237546
1.4191813,-1.4191813
1.4031887,-1.4031887
1.3995011,-1.3995011
1.3874223,-1.3874223
1.3921769,-1.3921769
1.3980966,-1.3980966
1.4184792,-1.4184792
1.4610851,-1.4610851
1.439042,-1.439042
1.4464945,-1.4464945
1.4335036,-1.4335036
1.4564532,-1.4564532
1.4280446,-1.4280446
1.4290011,-1.4290011
1.4241563,-1.4241563
1.4112684,-1.4112684
1.3857305,-1.3857305
1.4040241,-1.4040241
1.3880935,-1.3880935
1.3902446,-1.3902446
1.3975763,-1.3975763
1.3991537,-1.3991537
1.3945732,-1.3945732
1.4013109,-1.4013109
1.4051976,-1.4051976
1.4280863,-1.4280863
1.4293234,-1.4293234
1.3964796,-1.3964796
1.3820662,-1.3820662
1.4037786,-1.4037786
1.4180149,-1.4180149
1.417173,-1.417173
1.4195721,-1.4195721
1.3890057,-1.3890057
1.3952181,-1.3952181
1.4099643,-1.4099643
1.3891269,-1.3891269
1.3887292,-1.3887292
1.4111385,-1.4111385
1.4006191,-1.4006191
1.4212177,-1.4212177
1.397078,-1.397078
1.4371676,-1.4371676
1.4441248,-1.4441248
1.4340281,-1.4340281
1.440473,-1.440473
1.4437139,-1.4437139
1.4490194,-1.4490194
1.4350669,-1.4350669
1.4164249,-1.4164249
1.4340951,-1.4340951
1.4193646,-1.4193646
1.4099665,-1.4099665
1.3863132,-1.3863132
1.4007239,-1.4007239
1.3746519,-1.3746519
1.3661761,-1.3661761
1.3861983,-1.3861983
1.3657982,-1.3657982
1.34584,-1.34584
1.3224763,-1.3224763
1.3266745,-1.3266745
1.361408,-1.361408
1.3747578,-1.3747578
1.3761477,-1.3761477
1.4082093,-1.4082093
1.4125732,-1.4125732
1.4061979,-1.4061979
1.4107864,-1.4107864
1.4205258,-1.4205258
1.417784,-1.417784
1.4106795,-1.4106795
1.3980749,-1.3980749
1.3974655,-1.3974655
1.4049339,-1.4049339
1.3808703,-1.3808703
1.3634777,-1.3634777
1.3446703,-1.3446703
1.3707376,-1.3707376
1.3775022,-1.3775022
1.3725541,-1.3725541
1.3866408,-1.3866408
1.3932593,-1.3932593
1.4109983,-1.4109983
1.4385555,-1.4385555
1.452703,-1.452703
1.4267083,-1.4267083
1.4519408,-1.4519408
1.4469367,-1.4469367
1.4421139,-1.4421139
1.407577,-1.407577
1.420961,-1.420961
1.3940853,-1.3940853
1.4105546,-1.4105546
1.387792,-1.387792
1.4052792,-1.4052792
1.37479,-1.37479
1.3745732,-1.3745732
1.3900754,-1.3900754
1.4074175,-1.4074175
1.3918389,-1.3918389
1.3859043,-1.3859043
1.3765812,-1.3765812
1.3902096,-1.3902096
1.3930821,-1.3930821
1.3791993,-1.3791993
1.3673707,-1.3673707
1.3669906,-1.3669906
1.3362582,-1.3362582
1.3596419,-1.3596419
1.3969904,-1.3969904
1.4058611,-1.4058611
1.4139175,-1.4139175
1.417769,-1.417769
1.4251977,-1.4251977
1.4144766,-1.4144766
1.4254717,-1.4254717
1.4057052,-1.4057052
1.4093798,-1.4093798
1.4090803,-1.4090803
1.365005,-1.365005
1.4053524,-1.4053524
1.3900516,-1.3900516
1.390358,-1.390358
1.3807094,-1.3807094
1.369712,-1.369712
1.417305,-1.417305
1.432097,-1.432097
1.4190774,-1.4190774
1.4279025,-1.4279025
1.4065548,-1.4065548
1.4187822,-1.4187822
1.4003284,-1.4003284
1.4041393,-1.4041393
1.4027345,-1.4027345
1.4093261,-1.4093261
1.3779827,-1.3779827
1.3652153,-1.3652153
1.3632259,-1.3632259
1.3551605,-1.3551605
1.3446813,-1.3446813
