[d_loss, g_loss]
1.414491,0.70775294
1.3588272,0.68603086
1.3183488,0.6676934
1.281398,0.65000355
1.2407804,0.63519144
1.2092526,0.61980236
1.1822025,0.60589623
1.1579742,0.5962336
1.1358092,0.58407086
1.1207607,0.57167095
1.0987992,0.5657525
1.0921808,0.55225515
1.0803204,0.5451081
1.0751103,0.5384144
1.0750526,0.5248971
1.0817251,0.5116232
1.0843003,0.50402987
1.0908842,0.49150002
1.0946735,0.48638776
1.09512,0.48275584
1.1082344,0.47285882
1.1058978,0.4722787
1.1029484,0.47308636
1.0998712,0.47457314
1.1033503,0.473337
1.0907323,0.48134142
1.0897051,0.48588383
1.0863459,0.49294052
1.074253,0.50445724
1.0562344,0.51899976
1.0434344,0.5321293
1.0230304,0.5527281
0.9982844,0.5741573
1.0008284,0.5894055
0.9768538,0.60981756
0.9573698,0.6360268
0.9513606,0.6561794
0.94975805,0.6701609
0.93609095,0.69486505
0.95687574,0.6935251
0.94555044,0.7062949
0.9603851,0.7077432
0.96552444,0.7125067
0.98956513,0.6979034
1.0019767,0.69545555
1.0237007,0.6839648
1.034781,0.66959584
1.0643808,0.6574476
1.0894144,0.64190024
1.0857198,0.6391029
1.0962732,0.6467982
1.0763061,0.65562373
1.0827737,0.6657515
1.0735953,0.67021513
1.0672885,0.6748221
1.064167,0.68140787
1.0723004,0.6728497
1.0825565,0.6596145
1.0923624,0.65195245
1.1241596,0.63405794
1.1640371,0.59830964
1.2031666,0.563554
1.2619038,0.5180033
1.321854,0.47876158
1.3736483,0.44305825
1.4767654,0.41045025
1.5232078,0.3829812
1.5900799,0.36337987
1.6157783,0.3436091
1.6637555,0.3358087
1.6931293,0.32900572
1.6940267,0.32850602
1.6872376,0.3310722
1.6914241,0.3390672
1.6492487,0.35359514
1.6192365,0.36400795
1.5642724,0.3809659
1.5250368,0.39704764
1.486454,0.41634533
1.4340539,0.4350145
1.3707753,0.46793348
1.3087763,0.48512745
1.2621555,0.5147
1.2073963,0.54884785
1.1490794,0.5701591
1.10238,0.6069951
1.045366,0.63736475
0.98853546,0.67011106
0.9454081,0.700881
0.92256,0.7267282
0.8693039,0.7618154
0.849351,0.7817994
0.81620765,0.80543697
0.79566646,0.82815164
0.78449064,0.84680605
0.7646558,0.8548639
0.74055386,0.8731221
0.7390833,0.8816279
0.7307617,0.88583344
0.7262368,0.8895758
0.7229281,0.8890193
0.72173,0.8863447
0.726935,0.88501227
0.7392691,0.8701334
0.74412346,0.8671963
0.75331384,0.8632249
0.7478863,0.8791905
0.75135684,0.8834495
0.75150377,0.9066161
0.7230495,0.94264674
0.72555035,0.96284735
0.7210785,0.9637184
0.7303654,0.9591331
0.7390227,0.9655555
0.74054146,0.977996
