[d_loss, g_loss]
1.3904114,0.711835
1.3372297,0.7015676
1.2969292,0.6912414
1.2523355,0.6842567
1.2175193,0.678332
1.1815971,0.66850865
1.1421034,0.66498953
1.106584,0.6650079
1.0731463,0.66334474
1.0470495,0.65905726
1.0210022,0.65862525
0.99479234,0.6555819
0.9747392,0.65469176
0.95035064,0.65633607
0.9276709,0.6594111
0.91095656,0.65756917
0.89319324,0.65762377
0.8810568,0.6569916
0.867373,0.65890527
0.857266,0.65442497
0.85752445,0.64718395
0.8572658,0.6412286
0.85962915,0.6294483
0.86270356,0.621594
0.87792736,0.6074138
0.8954687,0.5899031
0.91812384,0.5669739
0.9365922,0.55334437
0.9581412,0.5381105
0.9822219,0.5207886
1.0078833,0.5058314
1.0236809,0.4946277
1.0466354,0.48121703
1.0643348,0.4732891
1.0847008,0.46403253
1.1058575,0.45305014
1.132747,0.44334954
1.1565112,0.43368745
1.180417,0.42490295
1.1950791,0.42168278
1.2062558,0.4217983
1.1972283,0.43107533
1.1790565,0.4451781
1.1625625,0.46173257
1.1466069,0.4782578
1.127504,0.49770522
1.0968244,0.52222264
1.0844771,0.5421922
1.06355,0.56388
1.0459644,0.58800566
1.029267,0.6072993
1.0170877,0.6318538
0.9883992,0.65355927
0.9727087,0.6749698
0.9673001,0.69333625
0.95222235,0.71168685
0.9471576,0.72075987
0.941746,0.72782165
0.9321463,0.740775
0.9366713,0.74055564
0.9340504,0.7387209
0.9333851,0.73431665
0.9335811,0.73272824
0.94763607,0.7217694
0.9580522,0.71278346
0.95898956,0.7141547
0.97823036,0.69064665
0.97463167,0.68907857
0.99330175,0.6791517
1.0061164,0.66992855
1.0183913,0.6614958
1.0305998,0.65512496
1.0422851,0.65069884
1.0464716,0.654221
1.0568292,0.6551075
1.0549526,0.6652971
1.0543199,0.6742982
1.0480096,0.6927522
1.0462506,0.70023054
1.0486858,0.700997
1.069355,0.697948
1.0674739,0.69580495
1.0876137,0.67931587
1.114373,0.6655928
1.1273249,0.6455268
1.1619754,0.6286304
1.1768637,0.61521876
1.184144,0.60370857
1.1711941,0.5961913
1.2005042,0.58653605
1.1836355,0.5964749
1.1849655,0.60022396
1.1726606,0.60749745
1.16516,0.6165442
1.1696961,0.6281831
1.1552238,0.6324382
1.1577388,0.64455926
1.1627746,0.64483756
1.1660895,0.64564306
1.1482587,0.6544965
1.1450433,0.66479117
1.127584,0.6773617
1.0921566,0.6879449
1.0750439,0.7163625
1.0347424,0.74837065
0.9991545,0.785244
0.96883094,0.8236238
0.9366009,0.8846578
0.87840545,0.9348358
0.8257404,0.9975645
0.7716452,1.0530242
0.7386342,1.1243529
0.68161654,1.1839641
0.64713234,1.2313461
0.60586584,1.265952
0.57193303,1.3036382
0.5766881,1.3020264
0.5507128,1.2972274
0.5666932,1.2479205
0.5812776,1.2154273
0.5737856,1.1610303
0.5938532,1.1081924
0.62382966,1.084163
0.62234235,1.0693426
0.6418612,1.0478238
0.6775408,1.0320148
0.6921064,1.0298318
0.7038489,1.0206404
0.7268852,1.0022833
0.750211,0.97283924
0.7623961,0.9629995
0.76158744,0.9680052
0.7909267,0.97032917
0.79810894,0.97518814
0.8114066,0.9860233
